,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",Not-For-Profit:_2014,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndLossAPMM_2014,IndLossBPMM_2014,SGPremiumPMM_2014,SGCostsPMM_2014,SGRTPMM_2014,SGLossAPMM_2014,SGLossBPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",Not-For-Profit:_2015,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndLossAPMM_2015,IndLossBPMM_2015,SGPremiumPMM_2015,SGCostsPMM_2015,SGRTPMM_2015,SGLossAPMM_2015,SGLossBPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Not-For-Profit:,HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten7HealthInsuranceSMALLGROUPTotalasof3/31/15,2.16Totalincurredclaims7HealthInsuranceSMALLGROUPTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndLossAPMM,IndLossBPMM,SGPremiumPMM,SGCostsPMM,SGRTPMM,SGLossAPMM,SGLossBPMM
248,61430,Coventry Health and Life,KS,18150600.47,-10156545.5,No,-84693.06,604296,102777,120717982,136996020.5,33012802,27565775.14,199.7663099,226.7035037,-16.80723602,-26.93719386,-43.74442988,321.2080718,268.2095716,-0.82404682,52.99850025,52.17445343,Coventry Health and Life,KS,19219397.06,-18755986.82,No,-684315.4,641288,66865,163491388.5,187931271.1,25373042.23,22294989.6,254.9422233,293.0528422,-29.24736908,-38.11061894,-67.35798802,379.46672,333.4328812,-10.23428401,46.03383878,35.79955477,Coventry Health and Life,KS,3045695.42,-11830329.41,No,-14621.47,182842,35293,56178091.43,49763626.23,14338598.37,9020728.68,307.2493816,272.1673698,-64.70247213,35.08201179,-29.62046034,406.2731525,255.5954065,-0.414288102,150.677746,150.2634579
249,78124,"Excellus Health Plan, Inc.",NY,25521165.66,33519366.16,Yes,26430399.01,309097,2348642,121544742,145165193.2,807568302.4,743531884.1,393.22524,469.6428409,108.4428712,-76.41760095,32.02527025,343.8447845,316.579489,11.25348138,27.26529556,38.51877694,"Excellus Health Plan, Inc.",NY,20303711.74,44746473.2,Yes,-2719871.69,334217,2172610,147028138.9,169661735.3,836561217.6,728684914.8,439.9181936,507.6394537,133.8844918,-67.72126014,66.16323167,385.0489584,335.3960972,-1.251891361,49.65286121,48.40096985,"Excellus Health Plan, Inc.",NY,6810910.87,27204905.43,Yes,-28032786.96,310171,2345481,135032997.9,139077347.2,975248937.8,841225841.7,435.350171,448.3892666,87.70937783,-13.03909553,74.6702823,415.7991209,358.6581352,-11.95182863,57.14098562,45.189157
250,19636,"HMO Louisiana, Inc.",LA,11532268.15,-12245987.34,No,-674763.59,337975,562886,124336446,107922906,243204523,190320200,367.8865182,319.322157,-36.23341176,48.56436127,12.33094951,432.0671024,338.1150002,-1.198757102,93.9521022,92.7533451,"HMO Louisiana, Inc.",LA,18992557.99,-30654005.69,No,-1581186.14,599791,532442,224819726,202707594,234254607,197420464,374.8301092,337.963714,-51.10781204,36.86639513,-14.24141691,439.9626757,370.7830412,-2.969687102,69.17963459,66.20994749,"HMO Louisiana, Inc.",LA,11110876.79,-46288576.05,No,-1630163.09,830256,454954,337103824,287937814,203425201,163506548,406.0239541,346.8060622,-55.75217288,59.21789183,3.465718947,447.1335586,359.3913846,-3.583138273,87.74217393,84.15903566
251,91450,"Health Net of Arizona, Inc.",AZ,26048764.45,-26088803.1,No,-2284176.05,567847,130857,124579161,170970269,35206892,29333017,219.3886047,301.0850969,-45.94336696,-81.69649219,-127.6398592,269.048595,224.160855,-17.45551289,44.88774005,27.43222716,"Health Net of Arizona, Inc.",AZ,12625077.68,1953496.4,No,-4432593.99,409710,94918,93736793,139654977.4,27815453,24120460.08,228.7881502,340.8629943,4.767997852,-112.0748442,-107.3068463,293.0471881,254.1189245,-46.69919288,38.92826355,-7.770929328,"Health Net of Arizona, Inc.",AZ,4433397.9,9901556.2,No,-2809420.3,217218,48583,60980911.78,88094557.05,18042185.5,13801196.73,280.7359969,405.5582735,45.58349768,-124.8222766,-79.23877888,371.3682873,284.074609,-57.82722969,87.29367824,29.46644855
252,88582,Health Insurance Plan of Greater New York,NY,24545381.34,-3859201.9,Yes,-29376578.45,328572,234100,127188051.4,122147053.1,86379651.53,59919652.72,387.0933963,371.7512542,-11.74537666,15.34214206,3.596765397,368.9861236,255.9575084,-125.4873065,113.0286152,-12.45869133,Health Insurance Plan of Greater New York,NY,11925482.58,5515480.63,Yes,-36417583.95,273179,197242,112500247.5,110455976.4,85913688.29,53075847.67,411.8187983,404.3355324,20.18998763,7.483265917,27.67325354,435.575021,269.0899893,-184.6340229,166.4850317,-18.14899124,Health Insurance Plan of Greater New York,NY,4243862.71,8036080.89,Yes,-35246057.62,145399,195527,65575264.58,82529442.7,103490130.3,58663508.18,451.0021704,567.6066734,55.26916203,-116.6045029,-61.33534089,529.2881817,300.0276595,-180.2618442,229.2605222,48.99867793
253,56184,"MVP Health Plan, Inc.",NY,20053742.68,11938998.21,Yes,-2812217.01,364461,54533,127650637,129234736.3,20923969,17674908,350.2449837,354.5914002,32.75795822,-4.346416489,28.41154173,383.6937084,324.113986,-51.56908679,59.57972237,8.010635578,"MVP Health Plan, Inc.",NY,14469727.59,25548029.99,Yes,-2504923.46,391924,38763,154749651,148032955.5,15304976,12393182.31,394.8460696,377.7083197,65.18618403,17.13774992,82.32393395,394.8346619,319.7167998,-64.62150659,75.11786214,10.49635555,MVP Health Care Inc.,NY,6428619.97,8841541.49,Yes,-2074437.38,301003,38016,132150829,128120377,16207569,12643948,439.0349232,425.6448507,29.37359923,13.39007252,42.76367176,426.335464,332.5954335,-54.56748159,93.74003051,39.17254893
254,81974,Wisconsin Physicians Svc Insurance Corp,WI,29569505.7,9253503.82,Yes,391472.58,415053,231523,129521835,159237537,111812520,94350080,312.0609537,383.6559114,22.29475228,-71.59495775,-49.30020547,482.9434657,407.5192529,1.690858273,75.42421271,77.11507099,Wisconsin Physicians Svc Insurance Corp,WI,18524573.8,5160942.97,Yes,183981.2,313928,226782,114358725,146607291.6,114628661,92994451.55,364.2832911,467.0092875,16.43989377,-102.7259964,-86.28610264,505.4574922,410.0609905,0.811268972,95.39650171,96.20777068,Wisconsin Physicians Svc Insurance Corp - WI,WI,2664058.34,4335937.83,Yes,3586360.55,87370,141045,35614469,37111942,82285827,72556347,407.6281218,424.7675632,49.6273072,-17.13944146,32.48786574,583.4012336,514.4198447,25.42706618,68.98138892,94.4084551
255,79475,Compcare Health Serv Ins Co(Anthem BCBS),WI,21561323.02,-5890042.47,No,-663368.87,367520,514265,129839861.8,127342878.3,199209790.5,157347572.2,353.2865199,346.4923767,-16.02645426,6.794143176,-9.232311085,387.3679727,305.9659362,-1.28993587,81.4020365,80.11210063,Compcare Health Serv Ins Co(Anthem BCBS),WI,11971973.11,9974580.81,No,-212388.05,255521,452760,98165560.27,102318346.9,182620363.1,141267635.2,384.178053,400.4302852,39.03624677,-16.25223222,22.78401454,403.3491543,312.01439,-0.46909632,91.33476433,90.86566801,Compcare Health Serv Ins Co(Anthem BCBS),WI,3715370.52,2548765.78,No,2150353.12,188376,286577,84411697.33,76242300.81,127100333.4,97002558.15,448.1021857,404.7346839,13.53020438,43.3675018,56.89770618,443.5119825,338.4868924,7.503578864,105.0250901,112.528669
256,75605,Blue Cross Blue Shield of New Mexico,NM,17360787.26,6258751.86,Yes,1212948.58,473250,300717,132385147,160136586.3,135959597,112643504,279.7361796,338.3763049,13.22504355,-58.6401253,-45.41508175,452.1180944,374.5830931,4.033521816,77.53500135,81.56852316,Blue Cross Blue Shield of New Mexico,NM,25478424.19,14139955.41,Yes,4123735.82,402278,245781,135578668,184280106.4,112951255,96191057.46,337.0272995,458.0914353,35.14971092,-121.0641357,-85.91442483,459.5605641,391.3689726,16.77809033,68.19159146,84.96968179,Blue Cross Blue Shield of New Mexico,NM,515666.69,-136719.12,Yes,8888567.76,15258,189199,4283638,5521538.184,92858680,85301596.72,280.747018,361.8782399,-8.960487613,-81.13122192,-90.09170953,490.799,450.8564882,46.97999334,39.94251175,86.92250509
257,26420,"Oxford Health Plans (NY), Inc.",NY,37810243.67,51416066.7,No,-33465842.73,218868,1915952,136455382.8,182681607.2,1009055584,806322474.2,623.4597237,834.6656761,234.9181548,-211.2059524,23.71220233,526.6601585,420.8469075,-17.46695258,105.813251,88.34629838,"Oxford Health Plans (NY), Inc.",NY,37053494.34,75516356.91,No,-34043889.75,259030,1206429,159105636,239192567.1,667025274.7,492882239.2,614.2363278,923.4164657,291.535177,-309.1801378,-17.64496078,552.8922752,408.5464119,-28.2187263,144.3458633,116.127137,"Oxford Health Plans (NY), Inc.",NY,19094756.11,79007342.63,No,-9938585.16,250546,953675,142709646.3,238892350.5,568741129.7,430273674.8,569.5945906,953.4869864,315.3406665,-383.8923958,-68.5517293,596.3678713,451.1743254,-10.4213544,145.1935459,134.7721915
258,38166,"Security Health Plan of Wisconsin, Inc.",WI,43113883.54,-4769092.74,Yes,-545101.95,291458,122979,136470890,159303095,53254104,47779847,468.2351831,546.573074,-16.36288158,-78.33789088,-94.70077246,433.0341278,388.5203734,-4.432479936,44.51375438,40.08127445,"Security Health Plan of Wisconsin, Inc.",WI,31487056.36,-10390482.3,Yes,-900331.9,368674,125902,169150496,230112614,58390466,51814903,458.8077706,624.1628485,-28.18338776,-165.3550779,-193.5384657,463.7771124,411.5494829,-7.1510532,52.22762943,45.07657623,"Security Health Plan of Wisconsin, Inc.",WI,12567946.68,-8972947.64,Yes,-1845484.62,332132,132597,179557227,209916524,63220307,53982196,540.6200758,632.0273987,-27.01620934,-91.40732299,-118.4235323,476.7853496,407.1147613,-13.91799679,69.67058832,55.75259154
259,31274,Highmark Blue Cross Blue Shield West Virginia,WV,26810291.22,128655.69,Yes,-413253.52,374909,491027,136496369.6,161435614,199128472,169383830,364.0786687,430.5994628,0.343165115,-66.52079411,-66.177629,405.5346692,344.9582813,-0.841610584,60.57638786,59.73477727,Highmark Blue Cross Blue Shield West Virginia,WV,33457193.36,-71601.45,Yes,1261985.57,511698,473363,213700381,278020361,210897134,163571147,417.629893,543.3289968,-0.139929118,-125.6991038,-125.8390329,445.5294013,345.551188,2.665999603,99.97821334,102.6442129,Highmark Blue Cross Blue Shield West Virginia,WV,18730898.51,2324973.19,Yes,-1377750.65,499129,409542,249405995,294749497,196849596,151830889,499.6824368,590.5276932,4.658060722,-90.84525644,-86.18719571,480.6578959,370.7333778,-3.364125413,109.9245181,106.5603927
260,85629,"Oxford Health Insurance, Inc.",NY,,,No,145248013.8,247763,4746318,136885134.4,140990494.9,2585539492,2070178808,552.4841659,569.0538737,,-16.56970774,,544.746368,436.1652144,30.6022508,108.5811536,139.1834044,"Oxford Health Insurance, Inc.",NY,,,No,315374419.9,175060,4079290,102949591.4,111681758.5,2409349899,1961626920,588.0817514,637.9627471,,-49.88099566,,590.6297172,480.8745934,77.31110558,109.7551238,187.0662294,"Oxford Health Insurance, Inc.",NY,,,No,254933460.9,174601,5523175,106889163.9,113798385.4,3340792224,2670933549,612.1910178,651.7625065,,-39.57148871,,604.8680739,483.5866235,46.15704932,121.2814504,167.4384998
261,97879,Rocky Mountain HMO,CO,54104079.51,13887675.22,Yes,-16089.07,317751,166386,143359065,192086392,67387595,59733996,451.1679428,604.5186073,43.7061574,-153.3506645,-109.6445071,405.0076028,359.0085464,-0.096697258,45.99905641,45.90235915,Rocky Mountain HMO,CO,32893237.64,18515843.4,Yes,-2204692.42,310694,157000,141690627,212669755,71452273,55378710,456.045585,684.499073,59.59511095,-228.453488,-168.8583771,455.1100191,352.7306369,-14.04262688,102.3793822,88.33675529,Rocky Mountain Health Maintenance Organization Inc,CO,8180224.47,10483559.33,Yes,-2943564.31,148133,160159,86666275,105268457,75268943,61608582,585.0571783,710.6347472,70.77126184,-125.5775688,-54.80630697,469.9638672,384.6713703,-18.37901279,85.29249683,66.91348404
262,30751,Blue Cross and Blue Shield of Montana,MT,39734997.94,-4280629.18,Yes,-250657.2,450309,399124,143510696,181347286.3,153012928,126359234,318.6938214,402.7174369,-9.505981848,-84.02361556,-93.52959741,383.3719045,316.5914202,-0.62801836,66.78048426,66.1524659,Blue Cross and Blue Shield of Montana,MT,29263271.43,-4708322.25,Yes,-89903.73,555866,374972,174623320.2,233970780.9,140235201.2,125601027.8,314.1464313,420.9121999,-8.470246876,-106.7657685,-115.2360154,373.988461,334.9610846,-0.239761182,39.02737644,38.78761526,Blue Cross and Blue Shield of Montana,MT,17130961.48,-5337903.73,Yes,157176.77,633417,451175,240394690,259904231.6,167188123,143864441.2,379.5204265,410.320897,-8.427155776,-30.80047046,-39.22762624,370.5615848,318.8661632,0.348372073,51.69542151,52.04379358
263,11177,MetroPlus Health Plan,NY,4200475.38,-54033594.1,No,-1169658.09,399516,6897,144984418,77121222.22,2689694.32,1006261.33,362.9001542,193.0366299,-135.2476349,169.8635243,34.61588943,389.9803277,145.8984095,-169.5893997,244.0819182,74.49251849,MetroPlus Health Plan,NY,5191276.87,-30578616.79,No,-1666323.89,286497,6620,115991995.6,82911394.42,3357471.94,1522372.869,404.8628628,289.3970772,-106.7327644,115.4657856,8.733021253,507.1709879,229.9656902,-251.7105574,277.2052977,25.49474033,Metro Plus Health Plan,NY,1351405.68,-30691628.34,Yes,-4170812.16,223383,11773,83008935.81,59814247.47,5785888.2,1788156.146,371.5991629,267.7654408,-137.3946466,103.8337221,-33.56092451,491.4540219,151.8861926,-354.2692738,339.5678293,-14.70144449
264,96751,Matthew Thornton Hlth Plan (Anthem BCBS),NH,15647565.3,-5300321.87,No,182178.31,389176,553020,147211030,110413843.2,255195112,192899456.8,378.2633821,283.7118507,-13.61934413,94.55153144,80.93218731,461.4572927,348.8109956,0.329424451,112.6462971,112.9757215,Matthew Thornton Hlth Plan(Anthem BCBS),NH,8351137.21,156537.94,No,1480182.4,359424,436267,125557357,90778872.65,205045865.6,151990884.8,349.3293631,252.5676434,0.43552445,96.76171972,97.19724417,470.0008609,348.3895981,3.392836038,121.6112628,125.0040989,Matthew Thornton Hlth Plan(Anthem BCBS),NH,6413731.87,-454944.09,No,2396638.59,382940,334289,143124816.2,139348488,158826771.8,119513325.1,373.7525884,363.8911788,-1.188029691,9.86140962,8.673379929,475.1181517,357.5149799,7.169361211,117.6031718,124.772533
265,15287,Blue Cross & Blue Shield of Rhode Island,RI,23394916.92,570729.73,Yes,2903419.54,413678,633682,147318626,143930445,297500185,237567982,356.1190733,347.9286909,1.379647286,8.190382375,9.570029661,469.4786738,374.9009472,4.581824227,94.57772668,99.15955091,Blue Cross & Blue Shield of Rhode Island,RI,11366007.86,9680258.57,Yes,5753305.59,297884,586445,117073563,118616160.3,278686222.3,206720168.7,393.017292,398.1958088,32.4967389,-5.178516805,27.31822209,475.2128883,352.4971117,9.810477692,122.7157766,132.5262543,Blue Cross & Blue Shield of Rhode Island,RI,5862148.72,6027710.92,Yes,7448774.01,333572,564385,132647006,132308391,275356148,218263536,397.6562961,396.6411779,18.0701945,1.015118175,19.08531268,487.8870771,386.7280952,13.19803682,101.1589819,114.3570187
266,80473,Group Health Cooperative,WA,25307015.16,890216.02,Yes,-1709657.09,428008,168274,148391467.6,123818071.4,66816393.99,45522791,346.702556,289.2891521,2.079905095,57.41340396,59.49330905,397.0690302,270.5277761,-10.15995989,126.5412541,116.3812942,Group Health Cooperative,WA,15413893.81,-9944277,Yes,-3747729.11,445529,162864,155309681.9,138406445.2,64623688.63,45499107.78,348.5961226,310.6564224,-22.32015649,37.93970022,15.61954373,396.795416,279.3687235,-23.01140283,117.4266925,94.41528969,Group Health Cooperative,WA,9278483.81,-30666000.99,Yes,-5999091.94,594218,195093,201069020.1,181304314.1,71531098.68,55446232.59,338.3758488,305.1141401,-51.60732423,33.26170867,-18.34561557,366.6512826,284.2041108,-30.74990871,82.44717181,51.6972631
267,70194,Highmark Health Insurance Company,PA,59657176.61,42359592.09,No,5446786.21,374925,1710639,150328937.3,258954771,614308044.7,565974696,400.9573576,690.6841928,112.9815085,-289.7268352,-176.7453267,359.1102767,330.8557188,3.184065259,28.25455792,31.43862318,Highmark Health Insurance Company,PA,37266490.45,51852279.7,No,777889.23,330905,1156811,144478467,261705910,451685156,358274068,436.6161497,790.8792856,156.6983868,-354.2631359,-197.5647491,390.4571758,309.7083862,0.672442802,80.74878956,81.42123236,Highmark Health Insurance Company,PA,19268231.33,49750020.05,No,-437219.75,323186,804211,152485135.2,230087842,332749961,256598644,471.8185045,711.9362906,153.9361855,-240.117786,-86.18160053,413.7595246,319.0688066,-0.543662981,94.69071798,94.147055
268,99969,Medical Health Insuring Corp. of Ohio,OH,45396359.92,9233566.61,No,-614504.61,370847,11141,151602447,189452476.1,5530235,4164069.93,408.8005215,510.8642543,24.89858785,-102.0637328,-77.1651449,496.385872,373.7608769,-55.15704246,122.6249951,67.46795261,Medical Health Insuring Corp. of Ohio,OH,39155019.99,21390181.45,No,98427.31,578453,8726,232610640.7,277168184.5,4653275.09,3716645.71,402.1253943,479.1542001,36.97825312,-77.0288058,-40.05055268,533.2655386,425.9277687,11.27977424,107.3377699,118.6175441,Medical Mutual of Ohio,OH,19747201.84,28217818.37,No,32533.18,507466,3087,223050403,272026371,1899545,1068771.609,439.5376301,536.0484663,55.60533784,-96.51083619,-40.90549836,615.3368967,346.2169125,10.53876903,269.1199841,279.6587532
269,48963,Humana Insurance Company,MS,24487153.98,1064234.77,No,-492484.94,390056,37314,152150993.7,149026273.2,13415491.9,9324682.896,390.0747423,382.0637888,2.72841533,8.010953555,10.73936889,359.5297181,249.8977032,-13.19839578,109.6320149,96.43361912,Humana Insurance Company,MS,18785123.87,13191678.23,No,-52010.25,336079,32615,141591436.3,146082350.7,12533789.04,9322010.694,421.3040276,434.6667025,39.25171829,-13.36267485,25.88904344,384.2952335,285.8197361,-1.594672697,98.47549735,96.88082465,Humana Insurance Company,MS,6980708.93,9062010.42,No,-202527.52,238885,30904,98100479.05,126432931.6,12437289.34,8349688.972,410.6598533,529.2627482,37.93461465,-118.6028949,-80.66828026,402.4491762,270.1814966,-6.553440331,132.2676795,125.7142392
270,23841,Aetna Life Insurance Company,FL,32190446.23,20415906.73,No,1330151.83,409905,92602,152776589.5,175865983.9,41514458.89,39498590.22,372.7121882,429.040836,49.80643498,-56.32864786,-6.522212879,448.3106077,426.5414378,14.36418036,21.76916989,36.13335025,Aetna Life Insurance Company,FL,731464.13,-2790586.53,No,1289962.56,34529,112153,12535255.49,10352181.89,52325484.33,43380153.44,363.0355785,299.811228,-80.81863159,63.22435055,-17.59428104,466.5544776,386.7944098,11.50181056,79.76006785,91.26187842,Aetna Life Insurance Company,FL,184616.94,-1657914.8,No,2505152.5,17849,60960,7536015.89,6111808.46,32168939.93,23819947.74,422.2094173,342.4174161,-92.88558463,79.79200123,-13.09358339,527.7057075,390.7471742,41.09502133,136.9585333,178.0535546
271,91716,Aetna Life Insurance Company,TX,14609683.22,7355591.68,No,-2896197.55,503421,988673,152897435.4,143561183,373087474.5,285538762.5,303.7168402,285.1712245,14.61121344,18.5456157,33.15682914,377.3618522,288.8101147,-2.929378622,88.55173753,85.62235891,Aetna Life Insurance Company,TX,19077598.96,-10218459.31,No,4559477.87,562121,762695,175730854.8,170561451.5,313665446.6,241983399.8,312.6210456,303.4247991,-18.17839809,9.196246538,-8.982151547,411.2593456,317.2741395,5.978114279,93.98520614,99.96332042,Aetna Life Insurance Company,TX,22268041.61,2187611.73,No,7021712.97,983046,368909,347839204.3,383004577.2,159053627.3,150465127.1,353.8381767,389.6100256,2.225340147,-35.77184882,-33.54650868,431.1459663,407.8651567,19.03372639,23.28080963,42.31453602
272,34762,Blue Cross and Blue Shield of Kansas City,MO,25923279.05,18053572.29,Yes,2682326.2,630607,442946,159451717.6,191337992.4,152863208.2,117290420,252.8543413,303.4187575,28.62888025,-50.56441619,-21.93553594,345.1057425,264.7962054,6.055650576,80.30953705,86.36518763,Blue Cross and Blue Shield of Kansas City,MO,22865750.61,20705929.36,Yes,-325653.6,659275,349948,197237281.5,232319618.5,163231345.8,120657267.3,299.1730029,352.3865132,31.40712049,-53.2135103,-21.80638981,466.4445741,344.7862748,-0.930577114,121.6582992,120.7277221,Blue Cross and Blue Shield of Kansas City,MO,15688168.11,16722536.07,Yes,1407580.23,723050,401885,254149725.1,284157223.9,176119953.1,131972387,351.49675,392.9980277,23.12777273,-41.50127764,-18.37350492,438.2347017,328.3834604,3.502445302,109.8512413,113.3536866
273,63411,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,No,1729140.2,416561,149454,161787329,126568608.8,78578048.88,56116289.88,388.3880848,303.8417154,,84.54636944,,525.7674527,375.4753294,11.5697151,150.2921233,161.8618384,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,No,2862053.98,260103,99385,110547996,91511228.51,56256497.3,38199878.97,425.0162282,351.8268859,,73.18934226,,566.0461569,384.3626198,28.79764532,181.6835371,210.4811824,"Blue Cross and Blue Shield of Georgia, Inc.",GA,,,No,2429075.84,88455,45580,43841427.3,35806196.16,28307753.72,19117537.97,495.6353773,404.7956154,,90.83976191,,621.056466,419.4282135,53.29258096,201.6282525,254.9208335
274,50305,Wellmark of South Dakota,SD,11018734.68,1820377.38,No,2519007.76,604615,346867,163256470,157543236,130419577,110981259,270.0172341,260.5678589,3.010804198,9.449375222,12.46017942,375.9930377,319.953351,7.262171841,56.03968668,63.30185852,Wellmark of South Dakota,SD,8866320.54,-1043395.44,No,1566498.82,572020,353553,174208086,176193563,139174788,119715256,304.5489423,308.0199346,-1.824054124,-3.470992273,-5.295046397,393.6461803,338.6062514,4.430732648,55.03992895,59.4706616,"Wellmark of South Dakota, Inc",SD,3917071.73,8404038.14,No,-351961.4,428302,423868,147326961,148065533,166397095,144147007,343.9791572,345.703576,19.62175787,-1.724418751,17.89733912,392.5681934,340.0752286,-0.830356149,52.49296479,51.66260864
275,33653,Maine Community Health Options,ME,35448310.19,-926811.51,Yes,97813.31,376936,13093,166074149,173234740,5284384,4427345,440.5897792,459.5866142,-2.458803378,-18.99683501,-21.45563838,403.6037577,338.1459559,7.47065684,65.45780188,72.92845872,Maine Community Health Options,ME,40987289.61,2738773.24,Yes,-3768993.96,688724,48898,291354380,339462243.3,19372229,13366652.88,423.0350329,492.8857471,3.97659039,-69.85071422,-65.87412383,396.1763058,273.3578649,-77.07869361,122.8184408,45.73974723,Maine Community Health Options,ME,17217074.37,5309414.63,Yes,-1592009.09,650462,128401,269816122,315546943,50735550,45866036,414.8068942,485.1120327,8.162528526,-70.3051385,-62.14260998,395.1336049,357.2093364,-12.39872813,37.9242685,25.52554038
