,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",Not-For-Profit:_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndLossAPMM_2014,IndLossBPMM_2014,IndLossCPMM_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",Not-For-Profit:_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndLossAPMM_2015,IndLossBPMM_2015,IndLossCPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Not-For-Profit:,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndLossAPMM,IndLossBPMM,IndLossCPMM
248,96601,"Coventry Health Care of Illinois, Inc.",IL,6155110.05,-3262695.3,No,111531,33218247.82,34897693.24,297.8386979,312.8968021,-29.25370794,55.18743713,-15.0581042,-44.31181214,10.87562498,"Coventry Health Care of Illinois, Inc.",IL,6783435.61,-5367684.26,No,168861,52262152.79,50920827.36,309.4980652,301.554695,-31.78759015,40.17171289,7.943370168,-23.84421998,16.32749291,"Coventry Health Care of Illinois, Inc.",IL,14270273.67,35950670.67,No,276448,125142353.1,156932333.4,452.6795386,567.6739691,130.0449657,51.62010096,-114.9944304,15.05053525,66.67063621
180,18029,Independent Health Benefits Corporation,NY,2847602.18,6203465.48,Yes,37626,16703292,18421973,443.9295168,489.607532,164.871777,75.68176739,-45.6780152,119.1937618,194.8755292,Independent Health Benefits Corporation,NY,2216885.52,7655906.8,Yes,45191,19640713,23502144,434.6155872,520.0624903,169.4122015,49.05590759,-85.44690314,83.9652984,133.021206,Independent Health Benefits Corporation,NY,1614058.33,9237924.35,Yes,63567,23367811,33489709,367.6091525,526.8411125,145.3257878,25.39145044,-159.23196,-13.90617223,11.48527821
400,31609,Independence Blue Cross (QCC Ins. Co.),PA,67630617.15,50795145.81,No,631413,247916140,317529349,392.6370537,502.8869361,80.44678493,107.1099536,-110.2498824,-29.80309748,77.30685615,Independence Blue Cross (QCC Ins. Co.),PA,43123145.04,64851297.02,No,525833,250472344,323221752,476.3343951,614.6851795,123.3305955,82.00920262,-138.3507844,-15.02018888,66.98901374,Independence Blue Cross (QCC Ins Co.),PA,23746836.95,74118152.98,No,496254,244714245,328272799,493.1229673,661.5015677,149.3552757,47.85218245,-168.3786005,-19.02332479,28.82885766
373,70194,Highmark Health Insurance Company,PA,59657176.61,42359592.09,No,374925,150328937.3,258954771,400.9573576,690.6841928,112.9815085,159.1176278,-289.7268352,-176.7453267,-17.62769887,Highmark Health Insurance Company,PA,37266490.45,51852279.7,No,330905,144478467,261705910,436.6161497,790.8792856,156.6983868,112.6199074,-354.2631359,-197.5647491,-84.94484172,Highmark Health Insurance Company,PA,19268231.33,49750020.05,No,323186,152485135.2,230087842,471.8185045,711.9362906,153.9361855,59.61963492,-240.117786,-86.18160053,-26.56196562
70,87354,Cigna Health and Life Insurance Company**,CT,1443523.59,-45977.45,No,7558,3024212,4941316,400.1338979,653.7861868,-6.083282614,190.992801,-253.652289,-259.7355716,-68.74277057,Cigna Health and Life Insurance Company,CT,949866.36,1551767.81,No,7637,3105679,5626276,406.662171,736.7128454,203.1907568,124.3768967,-330.0506743,-126.8599175,-2.48302082,Cigna Health and Life Insurance Company,CT,535710.84,1027304.78,No,6669,2992995,5399617,448.7921727,809.6591693,154.0418024,80.32851102,-360.8669966,-206.8251942,-126.4966832
278,74320,Humana Health Plan,CO,8822154.98,4731745.94,No,205949,47543279.95,55236205.29,230.8497732,268.2033187,22.97532855,42.83660023,-37.35354549,-14.37821694,28.45838329,Humana Health Plan,CO,7614421.26,6064407.53,No,138751,41906992.59,49664673.44,302.0302022,357.9410126,43.70712665,54.87831626,-55.91081037,-12.20368372,42.67463254,Humana Health Plan,CO,4384982.12,19133063.67,No,107490,38473280.96,55122389.97,357.924281,512.814122,177.9985456,40.79432617,-154.889841,23.10870462,63.90303079
240,10091,PacificSource Health Plans,OR,10259771.48,3133280.74,Yes,127744,29970266,49756526.96,234.611927,389.5018706,24.5278114,80.31509488,-154.8899436,-130.3621322,-50.04703736,Pacific Source Health Plans,OR,8483371.78,6385295.65,Yes,94382,35834863,54917003.46,379.678996,581.8588657,67.65374383,89.88336526,-202.1798697,-134.5261259,-44.64276059,PacificSource Health Plans,OR,2561569.74,9211343.15,Yes,46575,19072646.02,34439156.23,409.5039403,739.4343796,197.7744101,54.99881353,-329.9304393,-132.1560292,-77.15721567
397,99110,Health Net Life Insurance Company,CA,96305759.81,53801059.26,No,670834,229515619,341244349,342.1347442,508.6867228,80.20025708,143.5612384,-166.5519786,-86.3517215,57.20951691,Health Net Life Insurance Company,CA,94347305.12,53436905.52,No,444015,187024958,479433200,421.2131527,1079.768026,120.349325,212.4867518,-658.5548731,-538.2055482,-325.7187963,Health Net Life Insurance Company,CA,23086888.56,65553512.41,No,328744,169810875.1,280252072.4,516.5444087,852.4933456,199.4059585,70.22755871,-335.9489369,-136.5429784,-66.31541969
388,55409,Cigna Health and Life Insurance Company,TX,82305987.68,32778811.09,No,501401,181597360,311394311,362.1798919,621.0484443,65.37444299,164.1520214,-258.8685523,-193.4941093,-29.34208793,Cigna Health and Life Insurance Company,TX,42003359.11,53407229.68,No,365755,144781224,266079574,395.842091,727.4803461,146.0191376,114.8401501,-331.6382551,-185.6191175,-70.77896737,Cigna Health and Life Insurance Company,TX,11089728.05,30080696.33,No,148572,64402634,131526282,433.4776001,885.269647,202.4654466,74.64211325,-451.792047,-249.3266004,-174.6844871
389,88102,PreferredOne Insurance Company,MN,51337471.78,5422835.32,No,880297,186382394,293227598,211.7267172,333.100758,6.160233785,58.31835367,-121.3740408,-115.213807,-56.89545335,Preferred One Insurance Company,MN,4222933.09,5753591.46,No,78619,55169518,32466576,701.7326346,412.9609382,73.18321856,53.71389982,288.7716964,361.954915,415.6688148,PreferredOne Insurance Company,MN,1189854.34,4665798.89,No,21744,9103900,13548366,418.6856144,623.0852649,214.5786833,54.72104213,-204.3996505,10.17903284,64.90007496
93,86830,Cigna Health and Life Insurance Company,AZ,4060861.27,1978320.29,No,16576,5021387,11070817,302.9311655,667.8822997,119.3484731,244.9843913,-364.9511342,-245.6026611,-0.618269788,Cigna Health and Life Insurance Company,AZ,1431522.46,2978136.23,No,11908,4425413,6759424,371.6336077,567.6372187,250.0954174,120.2151881,-196.003611,54.09180635,174.3069945,Cigna Health and Life Insurance Company,AZ,576234.39,1169118.87,No,5370,2334374,4529617,434.7065177,843.5040968,217.7130112,107.3062179,-408.7975791,-191.084568,-83.77835009
159,10940,"Health Net Health Plan of Oregon, Inc.",OR,3230190.41,2794804.37,No,38452,11359633,19496468,295.4237231,507.0339124,72.68293899,84.00578409,-211.6101893,-138.9272503,-54.92146624,"Health Net Health Plan of Oregon, Inc.",OR,1855731.14,3408186.75,No,19103,8270658,14324515,432.9507407,749.8568288,178.4110742,97.1434403,-316.906088,-138.4950139,-41.35157357,"Health Net Plan of Oregon, Inc.",OR,550910.97,2480143.2,No,9966,4221764.73,10920805.29,423.61677,1095.80627,248.8604455,55.27904576,-672.1895003,-423.3290548,-368.050009
361,26420,"Oxford Health Plans (NY), Inc.",NY,37810243.67,51416066.7,No,218868,136455382.8,182681607.2,623.4597237,834.6656761,234.9181548,172.75364,-211.2059524,23.71220233,196.4658423,"Oxford Health Plans (NY), Inc.",NY,37053494.34,75516356.91,No,259030,159105636,239192567.1,614.2363278,923.4164657,291.535177,143.0471155,-309.1801378,-17.64496078,125.4021548,"Oxford Health Plans (NY), Inc.",NY,19094756.11,79007342.63,No,250546,142709646.3,238892350.5,569.5945906,953.4869864,315.3406665,76.21257617,-383.8923958,-68.5517293,7.66084687
321,77263,"Oxford Health Insurance, Inc.",NJ,14105003.88,32851467.14,No,135146,73111581.68,103775430.1,540.9822095,767.8764455,243.0813131,104.3686375,-226.894236,16.18707709,120.5557146,"Oxford Health Insurance, Inc.",NJ,16261309.29,44955766,No,94349,51681556.7,81121203.77,547.7700527,859.7992959,476.4837571,172.3527466,-312.0292432,164.4545139,336.8072605,"Oxford Health Insurance, Inc.",NJ,9589590.25,53596343.52,No,85642,52549728.11,94329280.26,613.5976286,1101.437148,625.818448,111.9729835,-487.8395197,137.9789282,249.9519117
130,89217,Aetna Life Insurance Company,NJ,6801229.68,8273636.8,No,20206,8379737.33,25868635.87,414.7152989,1280.245267,409.4643571,336.59456,-865.5299683,-456.0656112,-119.4710512,Aetna Life Insurance Company,NJ,3126673.44,5290240.82,No,8849,5334473.55,20176352.38,602.8334897,2280.071463,597.8348763,353.3363589,-1677.237974,-1079.403098,-726.0667386,Aetna Life Insurance Company,NJ,1890405.94,6356361.63,No,5865,4309686.4,19951863.47,734.8143905,3401.852254,1083.778624,322.3198534,-2667.037864,-1583.25924,-1260.939386
39,66699,"Denver Health Medical Plan, Inc.",CO,426657.77,2412384.6,Yes,5526,1886324,4647051,341.354325,840.9429967,436.551683,77.20915128,-499.5886717,-63.03698878,14.1721625,"Denver Health Medical Plan, Inc.",CO,90456.8,2379976.29,Yes,2857,1259820.15,2795911.49,440.9591005,978.6179524,833.0333532,31.66146307,-537.6588519,295.3745012,327.0359643,"Denver Health Medical Plan, Inc.",CO,297354.64,2810015.23,Yes,2490,1167062.43,3274884,468.6997711,1315.214458,1128.520173,119.4195341,-846.5146867,282.0054859,401.4250201
,,,,,,,,,,323.7437976,367.5232836,15.63826706,58.61998965,-43.77948599,-28.14121893,30.47877072,,,,,,,,,346.2025122,393.3379614,12.61829247,43.67840302,-47.13544925,-34.51715678,9.161246245,,,,,,,,,376.5673043,419.1583733,12.64204683,24.42410864,-42.59106907,-29.94902224,-5.524913593
,,,,,,,,,,108.333349,86.68851035,-135.2476349,0,-865.5299683,-456.0656112,-296.1669683,,,,,,,,,118.3423959,109.4369806,-185.2128069,0,-1677.237974,-1079.403098,-726.0667386,,,,,,,,,119.0130573,112.4256751,-160.3257641,0,-2667.037864,-1583.25924,-1260.939386
,,,,,,,,,,624.7380789,1280.245267,436.551683,336.59456,215.0071014,168.368227,206.2557948,,,,,,,,,701.7326346,2280.071463,833.0333532,353.3363589,293.4746054,361.954915,415.6688148,,,,,,,,,826.5553459,3401.852254,1128.520173,322.3198534,222.9727474,282.0054859,401.4250201
