,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,IndPremiumPMM_2014,IndCostsPMM_2014,IndRTPMM_2014,IndReinsPMM_2014,IndRCPMM_2014,TotalPA_2014,TotalPB_2014,TotalPC_2014,TotalPD_2014,TotalPE_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndReinsPMM_2015,IndRCPMM_2015,TotalPA_2015,TotalPB_2015,TotalPC_2015,TotalPD_2015,TotalPE_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,IndPremiumPMM,IndCostsPMM,IndRTPMM,IndReinsPMM,IndRCPMM,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE
291,11269.0,Blue Cross Blue Shield of Wyoming,WY,7922982.99,6093726.2,124364.0,53463568.0,56230763.0,-3909210.0,429.89585410568975,452.14662603325723,48.99911710784472,63.70801027628574,-31.43361422919816,-22.250771927567484,26.748345180277234,90.45635545656297,-4.685269048920926,59.02274122736482,Blue Cross Blue Shield of Wyoming,WY,12716956.74,1438732.96,211926.0,106424294.1,112604550.0,,502.1766753489425,531.3390051244302,6.788845917914744,60.00659069675264,,-29.16232977548765,-22.373483857572907,37.63310683917973,,,Blue Cross Blue Shield of Wyoming,WY,13798004.7,8489.31,360037.0,196967953.0,219853610.0,,547.0769754219705,610.6417118240626,0.023578993270136125,38.32385199298961,,-63.56473640209208,-63.541157408821945,-25.217305415832335,,
292,20472.0,"Colorado Health Insurance Cooperative, Inc.",CO,19571825.5,-4393875.95,144312.0,53792423.77,67902479.91,14951733.74,372.7508715144964,470.52552739896885,-30.447058803148735,135.62160804368312,103.60700246687732,-97.77465588447245,-128.2217146876212,7.399893356061938,-24.61471222074387,111.00689582293926,"Colorado Health Insurance Cooperative, Inc.",CO,38664334.67,-41180913.97,890026.0,239276326.0,322392216.6,,268.8419506845867,362.2278636803869,-46.269338165401905,43.441803576524734,,-93.3859129958002,-139.6552511612021,-96.21344758467737,,,,,,,,,,,,,,,,,,,,
293,92120.0,"Coventry Health Plan of Florida, Inc.",FL,1838893.01,824165.75,183541.0,53843141.34,43602103.04,,293.35756773690895,237.56056161838498,4.49036318860636,10.01897674089168,,55.79700611852397,60.28736930713033,70.30634604802201,,,"Coventry Health Plan of Florida, Inc.",FL,489538.37,-1502492.36,41870.0,15021291.46,13064460.97,,358.7602450441844,312.0243842846907,-35.88469930737999,11.691864580845474,,46.735860759493676,10.851161452113686,22.543026032959162,,,,,,,,,,,,,,,,,,,,
294,59830.0,HealthPlus Insurance Company,MI,8257698.56,-3647377.54,244364.0,55921142.0,59101063.0,,228.84361853628195,241.8566687400763,-14.926001947913768,33.79261495146584,,-13.013050203794336,-27.939052151708104,5.853562799757739,,,Health Plus Insurance Company,MI,9028543.74,-4117248.29,306867.0,83682650.0,92279790.0,,272.70006224194844,300.71591275699245,-13.417044810944155,29.421683465475272,,-28.015850515044008,-41.43289532598816,-12.01121186051289,,,,,,,,,,,,,,,,,,,,
295,26002.0,SelectHealth,ID,22446618.57,5450923.74,205994.0,56856522.0,108593032.0,24255590.0,276.01057312348905,527.1659951260716,26.46156557957999,108.96734162160062,117.74901210714876,-251.15542200258255,-224.69385642300256,-115.72651480140193,-106.9448443158538,2.0224973057468247,Select Health,ID,19459263.73,9855840.04,278361.0,81043959.0,154031972.0,,291.1469602422753,553.3532786561336,35.40668426970732,69.90657358609863,,-262.2063184138583,-226.79963414415099,-156.89306055805235,,,SelectHealth,ID,12396300.65,2728291.54,442788.0,143125602.0,217509208.0,,323.2373099541993,491.226519237197,6.161620323947352,27.996017620170377,,-167.9892092829977,-161.82758895905036,-133.83157133888,,
296,74289.0,Oscar Insurance Corporation,NY,17524068.75,-8073821.58,150231.0,58141826.09,69112720.36,9342723.932,387.0161690330225,460.0430028422895,-53.74271342133115,116.64748786868223,62.1890550685278,-73.02683380926703,-126.76954723059819,-10.122059361915959,-64.58049216207039,52.06699570661184,Oscar Insurance Corporation,NY,19771125.4,-30977083.32,416880.0,161499087.0,176497659.2,,387.3994602763385,423.3776127422759,-74.30695480713875,47.426418633659566,,-35.9781524659374,-110.28510727307615,-62.858688639416584,,,Oscar Insurance Corporation,NY,19687058.53,-44218095.76,724618.0,289943882.2,331945630.2,,400.1334250598246,458.0974116016991,-61.022629523417855,27.1688786781449,,-57.963986541874476,-118.98661606529234,-91.81773738714745,,
297,83198.0,"Sierra Health and Life Ins Company, Inc.",NV,6624972.17,6879575.41,308590.0,58679798.88,58742830.01,,190.1545704008555,190.3588256586409,22.29357856703069,21.468525130431964,,-0.20425525778540532,22.089323309245284,43.557848439677244,,,"Sierra Health and Life Ins Company, Inc.",NV,10119419.06,4132272.63,377613.0,102774924.9,96883579.81,,272.16998593798417,256.5684439095052,10.943141867467487,26.798386337334787,,15.601542028478946,26.544683895946434,53.343070233281225,,,"Sierra Health and Life Insurance Company, Inc.",NV,8209939.49,13434434.68,392267.0,127153733.8,130694505.8,,324.15098338631594,333.1774169124601,34.24818982988628,20.92946765850811,,-9.02643352614416,25.22175630374212,46.15122396225023,,
298,18350.0,Hawaii Medical Service Association,HI,13001803.35,10430372.28,207688.0,58730826.0,70996892.0,,282.7839162590039,341.8439775047186,50.22135260583182,62.602573812642035,,-59.060061245714735,-8.838708639882917,53.76386517275912,,,Hawaii Medical Service Association,HI,16197585.19,15467100.5,308670.0,91329533.0,125172066.0,,295.8808209414585,405.5206725629313,50.10885573589918,52.47541124825866,,-109.63985162147276,-59.530995885573574,-7.055584637314915,,,Hawaii Medical Service Association,HI,10348585.13,16511893.78,299732.0,101291469.0,136715595.7,,337.9401231767045,456.12612500500444,55.08885864705804,34.52612710688215,,-118.18600182829994,-63.0971431812419,-28.571016074359747,,
299,15411.0,"Humana Health Plan, Inc.",KY,7877805.71,1152387.48,301919.0,59580665.13,64919042.08,5612032.0,197.33989954259255,215.02138679579622,3.8168763145081956,26.092447676363527,18.587872906309308,-17.68148725320367,-13.864610938695474,12.227836737668053,4.723261967613833,30.81570964397736,"Humana Health Plan, Inc.",KY,6821351.04,3404519.29,189064.0,51957088.49,55892517.14,,274.81217201582535,295.6274972496086,18.007231889730463,36.07958701815258,,-20.815325233783255,-2.808093344052793,33.27149367409979,,,"Humana Health Plan, Inc.",KY,3650974.52,4158571.2,144065.0,46009746.68,56155044.47,,319.36797056884046,389.7896398847742,28.865936903481067,25.342550376566134,,-70.42166931593374,-41.55573241245267,-16.213182035886536,,
300,47579.0,Chinese Community Health Plan,CA,1824095.22,-16711278.79,141014.0,60268718.32,29949706.93,,427.3952821705646,212.38818081892578,-118.50794098458309,12.935561149956742,,215.00710135163882,96.49916036705574,109.43472151701248,,,Chinese Community Health Plan,CA,2569834.4,-28712244.96,155023.0,70273738.3,24778424.54,,453.31169116840726,159.8370857227637,-185.21280687381872,16.57711694393735,,293.47460544564353,108.26179857182481,124.83891551576217,,,Chinese Community Health Plan,CA,2031826.13,-24844080.41,154960.0,70383906.83,35832049.9,523908.2445,454.2069361770779,231.23418882292202,-160.3257641326794,13.111939403717088,3.380925687274135,222.9727473541559,62.64698322147649,75.75892262519358,66.02790890875062,79.1398483124677
301,36046.0,Harvard Pilgrim Health Care Inc. ***,MA,9694228.25,,115286.0,60568181.0,59975447.18,,525.3732543413771,520.2318337005361,,84.08851248200128,,5.141420640841034,,,,,Harvard Pilgrim Health Care Inc.,MA,8132224.47,,135389.0,63734606.67,72589175.31,,470.75173514835035,536.1526808677219,,60.065621800884855,,-65.40094571937152,,,,,Harvard Pilgrim Health Care Inc.,MA,4809705.87,,139056.0,67756337.21,77814790.83,,487.2593574531124,559.5931914480497,,34.58826566275457,,-72.33383399493727,,,,
302,64844.0,Aetna Health Inc. (a PA corp.),PA,1280386.05,-1144736.65,187327.0,61051891.6,51999516.87,-210798.16,325.910795560704,277.58687679832593,-6.110900457488776,6.835032056243895,-1.12529512563592,48.32391876237807,42.213018304889296,49.04805036113319,41.08772317925337,47.92275523549727,Aetna Health Inc. (a PA corp.),PA,6959835.96,-25852344.53,324022.0,105458417.2,77700405.68,,325.46684237490047,239.79978421218314,-79.78576926875336,21.47951669948337,,85.66705816271732,5.881288893963969,27.36080559344734,,,Aetna Health Inc. (a PA corp.),PA,12886104.3,-31760032.8,577236.0,202395529.6,194599036.8,,350.6287369464136,337.1221420701412,-55.02088019458246,22.32380568779494,,13.506594876272402,-41.51428531831006,-19.190479630515117,,
303,20129.0,"Health Alliance Medical Plans, Inc.",IL,4523529.04,2597374.35,200255.0,61942668.0,64550679.0,2184389.412,309.31895832813166,322.3424084292527,12.970334573418892,22.588844423360214,10.908039309879904,-13.023450101121057,-0.053115527702164655,22.53572889565805,10.854923782177739,33.44376820553795,"Health Alliance Medical Plans, Inc.",IL,9489886.93,-1326442.96,275330.0,92073345.0,102635610.0,,334.41087059165363,372.77307231322413,-4.817647768132786,34.4673189626993,,-38.3622017215705,-43.17984948970329,-8.712530527003985,,,"Health Alliance Medical Plans, Inc.",IL,10389731.85,1925800.26,440156.0,179542056.0,213806409.0,,407.9055062296095,485.75143585456067,4.375267541508011,23.60465800761548,,-77.84592962495117,-73.47066208344316,-49.866004075827675,,
304,31616.0,Medica Insurance Company,MN,8295441.04,-11637872.8,271330.0,62080064.95,48327689.36,,228.79911896952052,178.1140653816386,-42.89195002395607,30.573254118600964,,50.685053587881924,7.793103563925854,38.36635768252682,,,Medica Insurance Company,MN,4415250.76,-5042829.16,138388.0,36796777.05,35785272.13,,265.89572108853366,258.5865257825823,-36.43978639766454,31.90486718501604,,7.309195305951334,-29.130591091713207,2.7742760933028343,,,Medica Insurance Company,MN,1837669.52,-5073958.4,94007.0,28906770.34,26696904.84,,307.4959347708149,283.98847787930686,-53.97426149116556,19.548220026168263,,23.50745689150807,-30.466804599657486,-10.918584573489223,,
305,95865.0,"Health Plan of Nevada, Inc.",NV,5762413.99,-3030918.47,189134.0,63247361.96,54264833.96,,334.40503537174703,286.91210443389343,-16.025243848276883,30.467361711802216,,47.4929309378536,31.467687089576717,61.93504880137893,,,"Health Plan of Nevada, Inc.",NV,8222371.58,230274.9,357716.0,118703087.1,102375682.3,,331.83611328539956,286.19262850976753,0.6437366514217983,22.985752887765713,,45.64348477563203,46.28722142705383,69.27297431481955,,,"Health Plan of Nevada, Inc.",NV,5618554.15,-13319421.75,538785.0,183216122.4,154780811.4,,340.05423759013337,287.27750661209944,-24.72121857512737,10.428193342427871,,52.776730978033925,28.055512402906555,38.483705745334426,,
306,99663.0,"Coventry Health Care of Virginia, Inc",VA,11965740.5,2743889.18,230418.0,64730853.85,69703444.71,,280.9279390065012,302.50867861885786,11.908310895850152,51.93058051020319,,-21.580739612356638,-9.672428716506486,42.258151793696705,,,"Coventry Health Care of Virginia, Inc.",VA,14307294.04,1027646.58,507146.0,143754585.8,143169176.9,,283.4579900068225,282.3036697519058,2.026332811458633,28.211390881521297,,1.1543202549167404,3.1806530663753736,31.39204394789667,,,"Coventry Health Care of Virginia, Inc",VA,8254650.15,-3220691.27,483242.0,157523774.4,170119783.1,,325.9728550084637,352.0384881694886,-6.6647585888643786,17.08181439113322,,-26.06563316102489,-32.73039174988927,-15.64857735875605,,
307,82120.0,Humana Insurance Company,TN,7489285.27,275162.36,297853.0,65549030.12,69602919.01,6302049.0,220.07174720415776,233.68211503661203,0.9238193336981665,25.144233128422407,21.158252560826984,-13.610367832454273,-12.686548498756107,12.4576846296663,8.471704062070877,33.615937190493284,Humana Insurance Company,TN,8501816.89,618404.6,296844.0,78246627.84,83685155.47,,263.59511339289327,281.91627747234236,2.0832646103677352,28.640689688860142,,-18.32116407944909,-16.237899469081356,12.402790219778787,,,Humana Insurance Company,TN,6589586.31,1781992.58,383931.0,129383773.0,127426655.2,,336.9974630858149,331.89988617746417,4.641439685776872,17.1634650757558,,5.097576908350732,9.739016594127603,26.9024816698834,,
308,92815.0,Local Initiative Health Authority for Los Angeles County,CA,347123.67,-31742828.09,240012.0,66111108.0,47084780.0,18809312.0,275.44917754112294,196.1767744946086,-132.25517094978585,1.4462763111844408,78.3682149225872,79.27240304651434,-52.98276790327151,-51.53649159208707,25.38544701931569,26.831723330500132,Local Initiative Health Authority for Los Angeles County,CA,173346.94,-23491264.75,187043.0,57736325.1,33021025.18,,308.6794218441749,176.5424270354945,-125.59285699010388,0.9267758750661612,,132.13699480868038,6.544137818576502,7.470913693642663,,,Local Initiative Health Authority for Los Angeles County,CA,24557.63,-12354890.24,127728.0,44046851.51,27395497.21,,344.8488311881498,214.48309853751724,-96.7281272704497,0.19226504760115246,,130.36573265063257,33.63760538018286,33.829870427784016,,
309,71287.0,Kaiser Foundation Healthplan of the NW,OR,9896905.63,12000350.41,213219.0,66432191.0,79561707.0,,311.5678762211623,373.1454842204494,56.281806077319565,46.41662154873628,,-61.577607999287125,-5.295801921967559,41.12081962676872,,,Kaiser Foundation Healthplan of the NW,OR,6778961.76,13259754.64,254073.0,73999375.0,91876946.0,,291.2524156443227,361.6163307395906,52.18875929358885,26.681157620054076,,-70.36391509526788,-18.175155801679033,8.506001818375044,,,Kaiser Foundation Health Plan of the Northwest,OR,3740430.21,3959354.51,332025.0,103553369.0,116478163.0,,311.8842526918154,350.8114238385664,11.924868639409683,11.265507747910549,,-38.92717114675099,-27.002302507341312,-15.736794759430763,,
310,44965.0,"Humana Health Benefit Plan of Louisiana, Inc.",LA,7813491.4,482642.43,264141.0,66514201.37,61711537.45,1895806.0,251.8132412991546,233.63104345785018,1.8272151237407293,29.58075951859045,7.1772500293403905,18.18219784130443,20.009412965045158,49.59017248363561,27.18666299438555,56.767422512976005,"Humana Health Benefit Plan of Louisiana, Inc.",LA,6599758.13,-2526804.46,248033.0,72076866.85,70634494.88,,290.59385988961145,284.77861768393717,-10.187372083553399,26.608387311365824,,5.815242205674281,-4.372129877879118,22.236257433486706,,,"Humana Health Benefit Plan of Louisiana, Inc.",LA,4491146.79,-32450558.97,421778.0,143009162.6,102535993.5,,339.0626410101997,243.1041768418457,-76.93753341805404,10.648129561048703,,95.95846416835397,19.020930750299925,29.66906031134863,,
311,38344.0,Premera Blue Cross Blue Shield of Alaska,AK,19984669.96,5782175.12,146645.0,66855354.0,90720294.0,7169029.507,455.8993078522964,618.6388489208633,39.42974612158614,136.27924552490708,48.88696857717618,-162.73954106856695,-123.30979494698082,12.969450577926267,-74.42282636980464,61.856419155102444,Premera Blue Cross Blue Shield of Alaska,AK,14655165.1,12358455.76,143355.0,78693115.0,105293849.0,,548.9387534442468,734.497220187646,86.20875281643472,102.22988455233511,,-185.5584667433992,-99.34971392696448,2.8801706253706243,,,Premera Blue Cross,AK,5758679.1,11418310.79,116214.0,86269350.0,83903892.0,,742.3318188858485,721.9774898032939,98.25245486774398,49.55236976612112,,20.354329082554614,118.60678395029859,168.15915371641972,,
312,39060.0,Time Insurance Company,CO,16138881.92,9288648.71,251449.0,67039154.0,85312278.0,,266.6113366925301,339.28262987723156,36.94048777286846,64.18351999809106,,-72.67129318470148,-35.730805411833025,28.452714586258033,,,Time Insurance Company,CO,5903506.26,6541514.95,135223.0,44349854.0,54965967.0,,327.97566981948336,406.48385999423175,48.375756712985215,43.65756017837202,,-78.50819017474839,-30.132433461763178,13.525126716608845,,,,,,,,,,,,,,,,,,,,
313,46275.0,"Humana Medical Plan of Michigan, Inc.",MI,6808276.09,-25129449.51,269299.0,68045829.77,54511335.35,6606771.0,252.67761770374193,202.4193753040301,-93.3143068113881,25.28147557176224,24.533217724536666,50.25824239971183,-43.05606441167626,-17.77458883991402,-18.522846687139594,6.758628884622645,"Humana Medical Plan of Michigan, Inc.",MI,5237342.47,-10842830.41,210962.0,60800064.0,49356249.0,,288.20386609910787,233.958006655227,-51.39707819417715,24.825999326892994,,54.245859443880875,2.848781249703727,27.67478057659672,,,"Humana Medical Plan of Michigan, Inc.",MI,3265248.4,-19477061.31,344406.0,92558175.44,75357602.94,,268.7472791995494,218.80455897980872,-56.552619031027334,9.48081160026248,,49.942720219740664,-6.609898811286669,2.8709127889758115,,
314,33670.0,"Rocky Mountain Hospital and Medical Service, Inc., dba Anthem Blue Cross and Blue Shield",NV,,,263643.0,69653710.0,50786215.42,,264.197077108059,192.6325198089841,,,,71.56455729907486,,,,,Rocky Mountain Hos&Med Svc(Anthem BCBS),NV,2721897.49,-4821040.08,150570.0,56191661.79,43181616.75,,373.1929454074517,286.7876519226938,-32.01859653317394,18.077289566314672,,86.40529348475792,54.38669695158398,72.46398651789865,,,Rocky Mountain Hos&Med Svc(Anthem BCBS),NV,9683664.86,9941477.55,362361.0,140820333.2,148106488.9,,388.6188999368033,408.72634996591796,27.435285668159654,26.723805431599978,,-20.10745002911466,7.327835639044995,34.051641070644976,,
315,57173.0,"Presbyterian Health Plan, Inc.",NM,5508787.2,-2442724.87,239794.0,70489796.54,56088935.8,2492233.0,293.9598010792597,233.90466733946636,-10.18676393070719,22.9729984903709,10.393225018140571,60.05513373979335,49.86836980908616,72.84136829945706,60.26159482722673,83.23459331759763,Presbyterian Health Plan,NM,5375417.38,-2390195.41,223887.0,67521634.0,63807149.0,,301.5880064496822,284.9971146158553,-10.675900833902817,24.009510958653248,,16.590891833826902,5.914990999924084,29.92450195857733,,,Presbyterian Health Plan,NM,6321646.56,3104066.63,305578.0,104992337.0,121102498.0,,343.58604677038267,396.3063374981183,10.158017363815457,20.687505514140415,,-52.72029072773563,-42.56227336392017,-21.874767849779754,,
316,20507.0,Optima Health Plan,VA,14833380.88,19660297.48,199052.0,70503942.0,103007596.0,,354.1986114181219,517.4908868034483,98.76965556738944,74.52012981532464,,-163.29227538532643,-64.522619817937,9.997509997387638,,,Optima Health Plan,VA,17769218.56,42170520.55,412840.0,152207789.0,216307264.6,,368.6846938281174,523.9493862028874,102.14737077318088,43.04141691696541,,-155.26469237476994,-53.117321601589055,-10.075904684623644,,,Optima Health,VA,10066985.84,48470286.14,410914.0,162154869.0,236325046.0,,394.6199667083623,575.1204534282112,117.95725173637307,24.499009135731566,,-180.50048671984894,-62.54323498347587,-38.0442258477443,,
317,40308.0,Group Hospitalization and Medical Services Inc.,VA,5469203.05,4207942.09,218549.0,71180668.95,65937328.2,-64661.143489999995,325.6966124301644,301.705009860489,19.25399837107468,25.02506554594164,-0.2958656570837661,23.991602569675422,43.2456009407501,68.27066648669174,42.949735283666335,67.97480082960797,Group Hospitalization and Medical Services Inc.,VA,8431776.3,11441513.48,195299.0,76036999.8,85811732.92,,389.33634990450537,439.3864429413361,58.58459838504038,43.17367882068009,,-50.05009303683073,8.534505348209649,51.70818416888974,,,Group Hospitalization and Medical Services,VA,4801170.38,14829547.64,163568.0,73541649.54,85930415.61,,449.6090282940429,525.3497970874498,90.6628902963905,29.35274858162966,,-75.74076879340691,14.922121502983586,44.27487008461324,,
318,61836.0,Coordinated Care Corporation,WA,3216434.39,-24258945.68,232541.0,71555581.14,34938041.98,,307.7116772526135,150.24465354496624,-104.32115489311562,13.831687272351973,,157.4670237076473,53.14586881453167,66.97755608688364,,,Coordinated Care Corporation,WA,4033746.83,-34636348.44,335837.0,102415296.7,52321436.15,,304.95537031357475,155.79413867441644,-103.13440282041584,12.011025676146463,,149.1612316391583,46.02682881874246,58.03785449488892,,,Coordinated Care Corporation,WA,3500298.88,-29664686.35,363623.0,109508323.2,71522097.0,,301.1589563916474,196.69299521757424,-81.58088556004434,9.626175681956312,,104.46596117407316,22.88507561402882,32.51125129598513,,
