HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,PremiumPerMemberMonth2014,CostsPerMemberMonth2014,RiskTransfersPerMemberMonth2014,ReinsurancePerMemberMonth2014,RiskCorridorsPerMemberMonth2014,TotalPA_2014,TotalPA_2014_Quintile,TotalPB_2014,TotalPB_2014_Quintile,TotalLossPerMemberMonth2014,TotalPC_2014_Quintile,TotalPC_2014_Quintile1,TotalPC_2014_Quintile2,TotalPC_2014_Quintile3,TotalPC_2014_Quintile4,TotalPC_2014_Quintile5,TotalPD_2014,TotalPD_2014_Quintile,TotalPE_2014,TotalPE_2014_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,PremiumPerMemberMonth2015,CostsPerMemberMonth2015,RiskTransfersPerMemberMonth2015,ReinsurancePerMemberMonth2015,RiskCorridorsPerMemberMonth2015,TotalPA_2015,TotalPA_2015_Quintile,TotalPB_2015,TotalPB_2015_Quintile,TotalLossPerMemberMonth2015,TotalPC_2015_Quintile,TotalPC_2015_Quintile1,TotalPC_2015_Quintile2,TotalPC_2015_Quintile3,TotalPC_2015_Quintile4,TotalPC_2015_Quintile5,TotalPD_2015,TotalPD_2015_Quintile,TotalPE_2015,TotalPE_2015_Quintile,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",Transfers16,ChangeTransfers1614,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,LogMM16,LogChangeMM1614,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15,1.11FederalRiskCorridorsProgramnetpayments/(charges)2HealthInsuranceINDIVIDUALTotalasof3/31/15,PremiumPerMemberMonth2016,CostsPerMemberMonth2016,RiskTransfersPerMemberMonth2016,ReinsurancePerMemberMonth2016,RiskCorridorsPerMemberMonth2016,TotalPA,TotalPB,TotalPC,TotalPD,TotalPE,ExitedMarketIn2016,TotalPC_2015_Quintile
29678,Blue Cross and Blue Shield of Nebraska,NE,38604318.76,1379197.77,992595,271101751,325081480,14143024,273.124236,327.5066669,1.389486921,38.89231636,14.2485344,-54.3824309,1,-52.99294398,1,-14.10062762,1,0,1,0,0,0,-38.74440958,1,0.14790678,0,Blue Cross and Blue Shield of Nebraska,NE,32361756.58,13541049.63,847755,295502067,336088448,21909821.09,348.5701258,396.445256,15.9728337,38.17347769,25.84452004,-47.8751302,1,-31.9022965,2,6.27118119,2,0,0,1,0,0,-6.057776457,2,32.11570123,1,Blue Cross and Blue Shield of Nebraska,NE,18276356.34,13703605.42,15.70460806,14.31512113,872585,5.940807743,-0.05596434,298157742,346867208,25923663.23,341.6947827,397.5168127,15.70460806,20.94507279,29.70904064,-55.82202995,-40.11742189,-19.1723491,-10.40838125,10.53669154,0,2
22013,Regence BlueCross BlueShield of Utah,UT,4866764.79,524047.97,405320,53408218,51268997,,131.7680302,126.4901732,1.292924035,12.007216,,5.277857002,3,6.570781037,3,18.57799704,2,0,0,1,0,0,,2,,0,Regence BlueCross BlueShield of Utah,UT,4740413.21,1629776.02,234400,54021852,56735020,,230.4686519,242.0436007,6.952969369,20.22360584,,-11.57494881,2,-4.621979437,2,15.60162641,2,0,0,1,0,0,,2,,0,Regence BlueCross BlueShield of Utah,UT,2005943.85,2957250.22,16.36670164,15.07377761,180687,5.256926907,-0.350871127,49085799,46371400,,271.6620399,256.6393819,16.36670164,11.10176078,,15.02265797,31.38935961,42.49112039,,,0,2
92499,Sharp Health Plan,CA,10986209.85,10432568.53,122265,48589226,63015430.38,,397.4091195,515.4004039,85.32751425,89.855722,,-117.9912843,1,-32.66377009,1,57.19195191,3,0,0,0,1,0,,2,,0,Sharp Health Plan,CA,9640079.06,9791489.44,230438,105005537,105532273,,455.6780436,457.9638471,42.490776,41.83372126,,-2.285803557,2,40.20497244,4,82.03869371,4,0,0,0,0,1,,2,,0,Sharp Health Plan,CA,6648728.33,5351707.64,16.47399061,-68.85352365,324858,5.511693566,0.424391414,131730201,122381020,,405.5008681,376.721583,16.47399061,20.46656795,,28.7792851,45.25327571,65.71984365,,,0,4
53901,"Blue Cross Blue Shield of Arizona, Inc.",AZ,43210443.35,14331092.97,1649769,425888273,447234457.3,8575530.317,258.1502459,271.0891387,8.686727033,26.19181434,5.198018824,-12.93889284,2,-4.252165806,2,21.93964853,2,0,0,1,0,0,0.945853018,2,27.13766736,1,"Blue Cross Blue Shield of Arizona, Inc.",AZ,51821293.19,20131634.31,1857597,542138872.7,597086526.7,,291.849563,321.4295279,10.83746061,27.89695138,,-29.57996487,2,-18.74250426,2,9.154447116,2,0,0,1,0,0,,2,,0,Blue Cross Blue Shield of Arizona,AZ,27506938.31,29716531.05,17.76894273,9.082215693,1672386,6.223336523,0.005913385,566217459.2,551785277.1,,338.5686434,329.9389478,17.76894273,16.44772099,,8.629695597,26.39863832,42.84635931,,,0,2
15287,Blue Cross & Blue Shield of Rhode Island,RI,23394916.92,570729.73,413678,147318626,143930445,,356.1190733,347.9286909,1.379647286,56.55344717,,8.190382375,3,9.570029661,3,66.12347683,3,0,0,0,1,0,,2,,0,Blue Cross & Blue Shield of Rhode Island,RI,11366007.86,9680258.57,297884,117073563,118616160.3,,393.017292,398.1958088,32.4967389,38.15581857,,-5.178516805,2,27.31822209,3,65.47404067,4,0,0,0,0,1,,2,,0,Blue Cross & Blue Shield of Rhode Island,RI,5862148.72,6027710.92,18.0701945,16.69054721,333572,5.523189589,-0.093472836,132647006,132308391,6723929,397.6562961,396.6411779,18.0701945,17.57386327,20.15735433,1.015118175,19.08531268,36.65917595,39.24266701,56.81653028,0,4
35670,Coventry Health & Life Co.,IL,2168704.98,-2604833.08,64001,16645122,13080518.26,429836.4,260.0759676,204.3799044,-40.69988094,33.88548585,6.716088811,55.69606319,4,14.99618225,3,48.8816681,3,0,0,0,1,0,21.71227106,3,55.59775691,3,Coventry Health & Life Co.,IL,1886166.5,-644379.33,80734,21936657.94,17308858.94,-923840.74,271.715237,214.3936748,-7.981511259,23.36272822,-11.44301955,57.32156217,4,49.34005091,4,72.70277913,4,0,0,0,0,1,37.89703136,3,61.25975958,2,Coventry Health and Life,IL,2361904.97,2420350.88,18.13784925,58.83773019,133442,5.125292542,0.319105783,48085206.12,43289792.82,,360.3453644,324.4090528,18.13784925,17.69986189,,35.93631166,54.07416091,71.7740228,,,0,4
50305,Wellmark of South Dakota,SD,11018734.68,1820377.38,604615,163256470,157543236,,270.0172341,260.5678589,3.010804198,18.22438193,,9.449375222,3,12.46017942,3,30.68456135,2,0,0,1,0,0,,2,,0,Wellmark of South Dakota,SD,8866320.54,-1043395.44,572020,174208086,176193563,,304.5489423,308.0199346,-1.824054124,15.50001843,,-3.470992273,2,-5.295046397,2,10.20497203,2,0,0,1,0,0,,2,,0,"Wellmark of South Dakota, Inc",SD,3917071.73,8404038.14,19.62175787,16.61095367,428302,5.631750102,-0.149728815,147326961,148065533,,343.9791572,345.703576,19.62175787,9.14558356,,-1.724418751,17.89733912,27.04292268,,,0,2
82506,Freedom Life Insurance,IL,57607.05,59844.74,4321,968052,1273399,,224.0342513,294.7000694,13.84974312,13.33187919,,-70.6658181,1,-56.81607498,1,-43.48419579,0,1,0,0,0,0,,2,,0,Freedom Life Insurance,IL,38014.98,26867.72,3229,740957,602404,,229.4694952,186.5605451,8.320755652,11.77298854,,42.90895014,3,51.22970579,4,63.00269433,3,0,0,0,1,0,,2,,0,Freedom Life Insurance Company of America,IL,0,48327.14,19.84687474,5.997131628,2435,3.386498966,-0.249085301,610525,558316,,250.7289528,229.287885,19.84687474,0,,21.44106776,41.28794251,41.28794251,,,0,3
19722,"Molina Health Care of New Mexico, Inc.",NM,325293.64,685619.88,18034,5506419,4244028,-628433.1504,305.335422,235.334812,38.01818121,18.03779749,-34.84713044,70.00060996,4,108.0187912,4,126.0565887,4,0,0,0,0,1,73.17166073,4,91.20945822,4,"Molina Health Care of New Mexico, Inc.",NM,300867.77,-265619.48,48422,13765542,8974418,,284.2828053,185.3376151,-5.48551237,6.213451943,,98.9451902,4,93.45967783,4,99.67312978,4,0,0,0,0,1,,2,,0,"Molina Healthcare of New Mexico, Inc.",NM,1237375.41,4371278.82,21.08805096,-16.93013025,207287,5.316572066,1.060480001,59055404,49024969,-118931.6942,284.8968049,236.5076874,21.08805096,5.969382595,-0.573753753,48.3891175,69.47716847,75.44655106,68.90341471,74.87279731,0,4
29241,Priority Health Insurance Company (PHIC),MI,1980226.36,1869040.06,260064,50424136,51433723,879764,193.8912575,197.7733289,7.186846545,7.614380922,3.382874985,-3.882071336,2,3.304775209,2,10.91915613,1,0,1,0,0,0,6.687650194,3,14.30203112,1,Priority Health Insurance Company (PHIC),MI,4303697.77,37908.56,255090,59195738,53108065,,232.0582461,208.1934415,0.14860857,16.87129158,,23.86480458,3,24.01341315,3,40.88470473,3,0,0,0,1,0,,2,,0,Priority Health,MI,3777289.5,5900733.25,21.47157826,14.28473171,274816,5.439042014,0.023961776,77199778,78396996,,280.9144227,285.2708576,21.47157826,13.7447947,,-4.356434851,17.11514341,30.8599381,,,0,3
34762,Blue Cross and Blue Shield of Kansas City,MO,25923279.05,18053572.29,630607,159451717.6,191337992.4,697596.1531,252.8543413,303.4187575,28.62888025,41.10845431,1.106229638,-50.56441619,1,-21.93553594,2,19.17291838,2,0,0,1,0,0,-20.8293063,2,20.27914802,1,Blue Cross and Blue Shield of Kansas City,MO,22865750.61,20705929.36,659275,197237281.5,232319618.5,,299.1730029,352.3865132,31.40712049,34.68317562,,-53.2135103,1,-21.80638981,2,12.87678582,2,0,0,1,0,0,,2,,0,Blue Cross and Blue Shield of Kansas City,MO,15688168.11,16722536.07,23.12777273,-5.501107527,723050,5.85916833,0.059409543,254149725.1,284157223.9,,351.49675,392.9980277,23.12777273,21.69721058,,-41.50127764,-18.37350492,3.323705664,,,0,2
70619,UnitedHealthcare Life Insurance Company,TX,2549577.18,767008.61,23287,9707488.98,13214239.54,,416.8630128,567.451348,32.93720144,109.4849994,,-150.5883351,0,-117.6511337,0,-8.166134324,1,0,1,0,0,0,,2,,0,United Healthcare Life Insurance Company,TX,11906450.88,5956388.28,145701,52260167.58,95892226.31,,358.6809121,658.1439133,40.88090185,81.71838821,,-299.4630011,0,-258.5820993,0,-176.8637111,0,1,0,0,0,0,,2,,0,UnitedHealthcare Life Insurance Company,TX,11720137.04,7301644.58,23.23004521,-9.707156234,314319,5.497370634,1.130257091,120222071.1,161371093,,382.4842631,513.3991041,23.23004521,37.28739605,,-130.914841,-107.6847958,-70.39739971,,,0,0
40442,Freedom Life Insurance,FL,197590.16,34088.7,14676,3968126,3457885,,270.3819842,235.6149496,2.322751431,13.46348869,,34.76703461,3,37.08978605,4,50.55327473,3,0,0,0,1,0,,2,,0,Freedom Life Insurance,FL,441431.46,544782.95,10292,3189781,4324035,,309.9281967,420.1355422,52.93266129,42.89073649,,-110.2073455,1,-57.27468422,1,-14.38394773,1,0,1,0,0,0,,2,,0,Freedom Life Insurance Company of America,FL,92026.59,173446.74,24.97792915,22.65517772,6944,3.841609712,-0.324997991,2475206,3616725,,356.452477,520.8417339,24.97792915,13.25267713,,-164.3892569,-139.4113278,-126.1586506,,,0,1
17575,Anthem Ins Companies Inc(Anthem BCBS),IN,63611127.93,-35299047.7,1656793,586730639.5,473768725.8,812580.1795,354.1363583,285.9552918,-21.30564754,38.39413127,0.490453653,68.18106649,4,46.87541896,4,85.26955023,4,0,0,0,0,1,47.36587261,4,85.76000388,4,Anthem Ins Companies Inc.(Anthem BCBS),IN,57453698.83,-13429318.84,1348881,538041022.9,494138475.3,,398.8795327,366.3321489,-9.955895917,42.59360079,,32.54738379,3,22.59148788,3,65.18508867,3,0,0,0,1,0,,2,,0,Anthem Ins Companies Inc(Anthem BCBS),IN,24145897.47,23453648.5,25.04698757,46.3526351,936386,5.971454912,-0.247813339,394474929.9,395473402.1,,421.2738442,422.3401483,25.04698757,25.78626493,,-1.066304067,23.9806835,49.76694843,,,0,3
29276,Community Insurance Company(Anthem BCBS),OH,29350337.77,4108227.93,1263641,369264093.2,304745986.1,-1755615.638,292.2223109,241.1650034,3.2511037,23.22680078,-1.389331019,51.05730749,4,54.30841119,4,77.53521198,4,0,0,0,0,1,52.91908018,4,76.14588096,4,Community Insurance Company(Anthem BCBS),OH,19003555.17,19027175.55,941870,313395095.8,251590989.9,-5779070.576,332.7371036,267.1185938,20.20148805,20.17640988,-6.135741213,65.61850988,4,85.81999793,4,105.9964078,4,0,0,0,0,1,79.68425672,4,99.86066659,4,Community Insurance Company(Anthem BCBS),OH,16021049.52,23234667.9,25.62934583,22.37824213,906565,5.957398948,-0.14422476,336684023.9,288594174.3,,371.3843176,318.3380941,25.62934583,17.67225684,,53.04622349,78.67556932,96.34782616,,,0,4
17341,UnitedHealthcare Life Insurance Company,FL,7942642.06,6516021.26,63489,28607461.86,41159963.06,,450.5892652,648.3006987,102.6322869,125.1026486,,-197.7114335,0,-95.07914662,0,30.02350202,2,0,0,1,0,0,,2,,0,United Healthcare Life Insurance Company,FL,14736590.26,10189460.6,197146,81792203.05,116989596.1,,414.8813724,593.4160272,51.68484575,74.7496285,,-178.5346548,0,-126.849809,0,-52.10018053,0,1,0,0,0,0,,2,,0,UnitedHealthcare Life Insurance Company,FL,6190397.67,3944039.65,27.82253892,-74.80974793,141757,5.151544514,0.348846027,69928875.78,82290333.81,,493.3010418,580.5027886,27.82253892,43.66907927,,-87.20174686,-59.37920794,-15.71012867,,,0,0
15411,"Humana Health Plan, Inc.",KY,7877805.71,1152387.48,301919,59580665.13,64919042.08,5612032,197.3398995,215.0213868,3.816876315,26.09244768,18.58787291,-17.68148725,2,-13.86461094,2,12.22783674,1,0,1,0,0,0,4.723261968,3,30.81570964,2,"Humana Health Plan, Inc.",KY,6821351.04,3404519.29,189064,51957088.49,55892517.14,,274.812172,295.6274972,18.00723189,36.07958702,,-20.81532523,2,-2.808093344,2,33.27149367,3,0,0,0,1,0,,2,,0,"Humana Health Plan, Inc.",KY,3650974.52,4158571.2,28.8659369,25.04906059,144065,5.158558484,-0.321331961,46009746.68,56155044.47,,319.3679706,389.7896399,28.8659369,25.34255038,,-70.42166932,-41.55573241,-16.21318204,,,0,3
56184,"MVP Health Plan, Inc.",NY,20053742.68,11938998.21,364461,127650637,129234736.3,-3547344,350.2449837,354.5914002,32.75795822,55.02301393,-9.733123709,-4.346416489,2,28.41154173,3,83.43455566,4,0,0,0,0,1,18.67841802,3,73.70143195,4,"MVP Health Plan, Inc.",NY,14469727.59,25548029.99,391924,154749651,148032955.5,-4356492.34,394.8460696,377.7083197,65.18618403,36.91972829,-11.11565594,17.13774992,3,82.32393395,4,119.2436622,4,0,0,0,0,1,71.20827801,4,108.1280063,4,MVP Health Care Inc.,NY,6428619.97,8841541.49,29.37359923,-3.384358985,301003,5.478570824,-0.083080238,132150829,128120377,,439.0349232,425.6448507,29.37359923,21.35732856,,13.39007252,42.76367176,64.12100032,,,0,4
91058,"Gundersen Health Plan, Inc.",WI,5727641.4,417451.12,43139,22631274.92,26227200.12,,524.6128774,607.9695895,9.67688449,132.7717703,,-83.35671202,1,-73.67982753,1,59.09194279,3,0,0,0,1,0,,2,,0,"Gundersen Health Plan, Inc.",WI,5246929.26,-855334.89,55370,29584232.87,34509322.89,,534.3007562,623.2494652,-15.44762308,94.76122919,,-88.94870905,1,-104.3963321,0,-9.635102944,1,0,1,0,0,0,,2,,0,"Gundersen Health Plan, Inc.",WI,2265146.81,1397440.88,29.79681614,20.11993165,46899,4.671163583,0.036293509,27745515.97,34016030.85,,591.6014408,725.3039692,29.79681614,48.29840316,,-133.7025284,-103.9057123,-55.60730911,,,0,1
11512,Blue Cross and Blue Shield of NC,NC,263657626.5,21858789.45,6260187,2015642630,2231132906,94716810,321.9780224,356.4003609,3.491715096,42.11657359,15.13002886,-34.4223385,2,-30.93062341,2,11.18595019,1,0,1,0,0,0,-15.80059454,2,26.31597905,1,Blue Cross and Blue Shield of NC,NC,222234005.6,67566338.19,6595736,2458601688,2480964788,,372.7562304,376.1467694,10.24394218,33.69358713,,-3.390538979,2,6.853403197,3,40.54699033,3,0,0,0,1,0,,2,,0,Blue Cross Blue Shield of North Carolina,NC,94120592.05,150165052.9,29.91922776,26.42751266,5019015,6.700618494,-0.095968813,2240222009,2208536078,,446.3469444,440.0337672,29.91922776,18.75280151,,6.313177187,36.23240494,54.98520645,,,0,3
45127,Capital Advantage Assurance Company,PA,276428.37,395776.73,112518,24451444,15627145,,217.3113991,138.8857338,3.517452585,2.456747987,,78.42566523,4,81.94311781,4,84.3998658,4,0,0,0,0,1,,2,,0,Capital Advantage Assurance Company,PA,4546704.54,6863660.42,116325,35385364,44730192,,304.1939738,384.5277627,59.00417296,39.08621999,,-80.33378895,1,-21.32961599,2,17.756604,2,0,0,1,0,0,,2,,0,Capital Advantage Assurance Company,PA,13180606.35,13226705.35,29.95971612,26.44226353,441483,5.644913985,0.593691981,185914936,217985745,,421.1145978,493.757959,29.95971612,29.8552976,,-72.64336113,-42.68364501,-12.82834741,,,0,2
94248,Blue Cross and Blue Shield of Kansas City,KS,11523299.72,8092802.17,332440,80534884.03,87930153.72,299204.1759,242.2538925,264.4993193,24.34364749,34.66279545,0.900024594,-22.24542681,2,2.098220671,2,36.76101612,2,0,0,1,0,0,2.998245265,3,37.66104072,2,Blue Cross and Blue Shield of Kansas City,KS,10237463.22,12904886.1,309590,86715627.11,103606226.8,,280.098282,334.6562447,41.68379502,33.06780975,,-54.55796276,1,-12.87416774,2,20.19364201,2,0,0,1,0,0,,2,,0,Blue Cross and Blue Shield of Kansas City,KS,10536962.27,14625747.47,30.80336865,6.459721167,474810,5.676519857,0.154806583,155071646.7,176573466.6,,326.5972635,371.8823668,30.80336865,22.19195525,,-45.2851033,-14.48173465,7.710220594,,,0,2
71281,Regence BlueCross BlueShield Of Oregon,WA,3168816.2,1956765.45,39006,11282241,18378882,,289.2437317,471.1808952,50.16575527,81.2391991,,-181.9371635,0,-131.7714082,0,-50.53220915,0,1,0,0,0,0,,2,,0,Regence BlueCross BlueShield Of Oregon,WA,2905564.38,1286238.74,52337,15966797,20919459,,305.076657,399.7068804,24.57608843,55.51644878,,-94.63022336,1,-70.05413493,1,-14.53768615,1,0,1,0,0,0,,2,,0,Regence BlueCross BlueShield Of Oregon(Clark County),WA,996467.25,1808456.1,31.0342028,-19.13155246,58273,4.765467377,0.174335961,21293460,20013979,,365.4086798,343.4520104,31.0342028,17.09998198,,21.95666947,52.99087227,70.09085425,,,0,1
40025,Cigna Health and Life Insurance Company,CA,21440171.45,17743436.54,104223,40220929,71930149,,385.9122171,690.1561939,170.2449223,205.7143956,,-304.2439769,0,-133.9990545,0,71.71534105,3,0,0,0,1,0,,2,,0,Cigna Health and Life Insurance Company,CA,17586666.04,5953639.83,294886,101545360,116800407,,344.354632,396.086647,20.18963203,59.63886397,,-51.73201508,1,-31.54238306,2,28.09648091,3,0,0,0,1,0,,2,,0,Cigna Health and Life Insurance Company,CA,7651494.69,6391520.32,31.34742399,-138.8974983,203893,5.309402316,0.291438746,78456145,97466924,,384.7907726,478.0297705,31.34742399,37.5270102,,-93.23899791,-61.89157391,-24.36456372,,,0,3
70285,CA Physician's Service dba Blue Shield of CA,CA,363050264.5,135212707.6,5746687,2103117282,1938962494,-99936765,365.9703899,337.4052726,23.52881018,63.17557655,-17.39032681,28.56511726,3,52.09392744,4,115.269504,4,0,0,0,0,1,34.70360063,4,97.87917719,4,CA Physician's Service dba Blue Shield of CA,CA,282147399.1,181516599,6984408,2658951422,2638243806,,380.6981811,377.7333463,25.98883098,40.39675218,,2.964834815,3,28.95366579,4,69.35041797,4,0,0,0,0,1,,2,,0,CA Physician's Service dba Blue Shield of CA,CA,200597192.9,265442825.1,31.8181772,8.289367017,8342490,6.921295695,0.161878151,3331546180,3407583852,,399.3467394,408.461245,31.8181772,24.04524224,,-9.114505621,22.70367158,46.74891381,,,0,4
81413,Network Health Plan,WI,0,17211.06,18001,3010754,1918512.432,,167.2548192,106.578103,0.956116882,0,,60.67671618,4,61.63283306,4,61.63283306,3,0,0,0,1,0,,2,,0,Network Health Plan,WI,24525.62,294393.41,14440,2243847,1580270,,155.3910665,109.4369806,20.38735526,1.698450139,,45.95408587,4,66.34144114,4,68.03989127,4,0,0,0,0,1,,2,,0,Network Health Plan,WI,1548847.3,1897726.68,33.89584511,32.93972822,55987,4.748087197,0.492790565,22776443,25842938.9,,406.816636,461.5882062,33.89584511,27.6644096,,-54.77157019,-20.87572508,6.788684516,,,0,4
83198,"Sierra Health and Life Ins Company, Inc.",NV,6624972.17,6879575.41,308590,58679798.88,58742830.01,,190.1545704,190.3588257,22.29357857,21.46852513,,-0.204255258,3,22.08932331,3,43.55784844,2,0,0,1,0,0,,2,,0,"Sierra Health and Life Ins Company, Inc.",NV,10119419.06,4132272.63,377613,102774924.9,96883579.81,,272.1699859,256.5684439,10.94314187,26.79838634,,15.60154203,3,26.5446839,3,53.34307023,3,0,0,0,1,0,,2,,0,"Sierra Health and Life Insurance Company, Inc.",NV,8209939.49,13434434.68,34.24818983,11.95461126,392267,5.593581774,0.104199926,127153733.8,130694505.8,,324.1509834,333.1774169,34.24818983,20.92946766,,-9.026433526,25.2217563,46.15122396,,,0,3
48834,"Oxford Health Plans (NJ), Inc.",NJ,5793980.12,10751310.08,58243,30857609.88,41148735.29,,529.8080435,706.5009579,184.5940298,99.47942448,,-176.6929143,0,7.901115499,3,107.38054,4,0,0,0,0,1,,2,,0,"Oxford Health Plans (NJ), Inc.",NJ,12200483.35,18952235,137784,65906002.89,89863131.94,,478.328419,652.2029549,137.5503324,88.54789635,,-173.8745359,0,-36.32420346,2,52.22369288,3,0,0,0,1,0,,2,,0,"Oxford Health Plans (NJ), Inc.",NJ,3302998.95,3394240.38,34.43377375,-150.1602561,98573,4.993757974,0.228514238,44985863.42,50824009.71,,456.3710491,515.5976759,34.43377375,33.50815081,,-59.22662687,-24.79285311,8.715297698,,,0,3
94529,Group Health CooperativeSCW,WI,296955.37,1297858.57,22068,8563146,9534047,-53096.69491,388.0345296,432.030406,58.81178947,13.45637892,-2.406049253,-43.99587638,2,14.81591309,3,28.27229201,2,0,0,1,0,0,12.40986383,3,25.86624275,1,Group Health Cooperative- SCW,WI,486417.48,1059019.73,23018,10363196,10382746.45,,450.221392,451.0707468,46.00832957,21.13204796,,-0.849354853,2,45.15897472,4,66.29102268,4,0,0,0,0,1,,2,,0,Group Health Cooperative of South Central Wisconsin,WI,268039.83,747453.25,35.47644644,-23.33534303,21069,4.323643923,-0.020119052,8881249,9818764.263,385820,421.5315867,466.028965,35.47644644,12.72200057,18.31221225,-44.49737828,-9.020931843,3.701068727,9.291280412,22.01328098,0,4
67183,"Total Health Care USA, Inc.",MI,2025795.65,-1099668.46,118609,33847648,26440698,,285.3716666,222.9232014,-9.271374516,17.07961158,,62.44846512,4,53.17709061,4,70.25670219,3,0,0,0,1,0,,2,,0,"Total Health Care USA, Inc.",MI,1534183.55,1882988.25,108034,32834737,28529176,-1188633,303.929661,264.075902,17.4295893,14.20093258,-11.00239739,39.853759,3,57.2833483,4,71.48428087,4,0,0,0,0,1,46.2809509,3,60.48188348,2,Total Health Care,MI,473367.52,2404013.29,36.08870943,45.36008395,66614,4.823565513,-0.250552132,20781599,22173053.56,,311.9704416,332.8587618,36.08870943,7.10612664,,-20.88832017,15.20038926,22.3065159,,,0,4
92036,HealthSpan,OH,2399677.86,-4194646.37,47842,19096941,18659412,3613820.707,399.1668618,390.021571,-87.67706973,50.15839346,75.53657261,9.145290749,3,-78.53177898,1,-28.37338552,0,1,0,0,0,0,-2.995206367,2,47.1631871,3,Health Span,OH,4160340.95,-6743522.63,107468,37917125.09,39362987.49,,352.8224689,366.2763566,-62.74912188,38.71236973,,-13.45388767,2,-76.20300955,1,-37.49063982,1,0,1,0,0,0,,2,,0,HealthSpan Incorporated,OH,950538.26,1093298.18,37.34324487,125.0203146,29277,4.466526573,-0.213282754,13289139.06,15290479.52,,453.9105462,522.2693418,37.34324487,32.46706493,,-68.35879564,-31.01555077,1.451514158,,,0,1
86545,Anthem Health Plans Inc. (Anthem BCBS),CT,53879332.07,13893512.78,709141,284597256,270068513.8,,401.3267545,380.8389499,19.59203146,75.97830625,,20.48780454,3,40.079836,4,116.0581422,4,0,0,0,0,1,,2,,0,Anthem Health Plans Inc.(Anthem BCBS),CT,37802725.1,25538509.66,654579,280767787,281199270.2,,428.9288031,429.5879798,39.01516801,57.7512036,,-0.659176662,2,38.35599135,4,96.10719495,4,0,0,0,0,1,,2,,0,Anthem Health Plans Inc(Anthem BCBS),CT,20499214.04,24193391.03,37.88433514,18.29230368,638612,5.805237075,-0.04549552,281630564.5,310504939.2,,441.0041849,486.2184538,37.88433514,32.09963803,,-45.21426891,-7.329933778,24.76970425,,,0,4
48963,Humana Insurance Company,MS,24487153.98,1064234.77,390056,152150993.7,149026273.2,-900401,390.0747423,382.0637888,2.72841533,62.77855995,-2.308389052,8.010953555,3,10.73936889,3,73.51792884,4,0,0,0,0,1,8.430979834,3,71.20953978,4,Humana Insurance Company,MS,18785123.87,13191678.23,336079,141591436.3,146082350.7,,421.3040276,434.6667025,39.25171829,55.89496479,,-13.36267485,2,25.88904344,3,81.78400822,4,0,0,0,0,1,,2,,0,Humana Insurance Company,MS,6980708.93,9062010.42,37.93461465,35.20619932,238885,5.378188881,-0.212938082,98100479.05,126432931.6,,410.6598533,529.2627482,37.93461465,29.22204797,,-118.6028949,-80.66828026,-51.44623229,,,0,4
45532,"CareFirst of Maryland, Inc.",MD,21694659.41,9718734.15,844338,215321625.9,218132668.9,5442263.956,255.0182817,258.347568,11.51047821,25.69428287,6.445598748,-3.329286376,2,8.181191833,3,33.8754747,2,0,0,1,0,0,14.62679058,3,40.32107345,2,"CareFirst of Maryland, Inc.",MD,23361093.08,22545287.16,670981,214100821.7,226180077.9,,319.0862658,337.0886477,33.6004852,34.81632577,,-18.00238189,2,15.59810331,3,50.41442908,3,0,0,0,1,0,,2,,0,CareFirst of Maryland,MD,9220852.27,21010173.45,39.81054326,28.30006506,527754,5.722431534,-0.204084802,189994704.6,195001710.1,,360.0061858,369.4935711,39.81054326,17.47187567,,-9.487385221,30.32315804,47.79503371,,,0,3
