,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2014,STATE_2014,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,HIOS INPUTTED INSURANCE COMPANY NAME,STATE,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15
502,56184,"MVP Health Plan, Inc.",NY,20053742.68,11938998.21,-2812217.01,364461.0,54533.0,127650637.0,129234736.3,"MVP Health Plan, Inc.",NY,14469727.59,25548029.99,-2504923.46,391924.0,38763.0,154749651.0,148032955.5,MVP Health Care Inc.,NY,6428619.97,8841541.49,-2074437.38,301003.0,38016.0,132150829.0,128120377.0
503,89846,MVP Health Services Corp.,NY,,,-241575.58,,267907.0,,,MVP Health Services Corp.,NY,,,2025401.59,,461909.0,,,MVP Health Care Inc.,NY,,,-6686816.31,,685091.0,,
504,25303,"New York State Catholic Health Plan, Inc.",NY,13745380.71,-37511467.39,,482840.0,,167711724.3,111950287.6,"New York State Catholic Health Plan, Inc.",NY,13867355.91,-56655138.64,,786748.0,,279998282.6,199535627.3,"New York State Catholic Health Plan, Inc.",NY,7460063.12,-72347372.76,,672732.0,,250931437.0,176484919.6
505,82483,North Shore-LIJ Insurance Company Inc,NY,5663264.35,434621.91,-735698.81,91082.0,12221.0,38127866.0,42091418.0,North Shore-LIJ Insurance Company Inc.,NY,8737682.64,2282312.43,-13302063.81,189964.0,114883.0,76546973.0,82818832.0,North Shore-LIJ Insurance Company Inc,NY,6258273.72,-19781114.37,-111975778.7,348875.0,739189.0,143377159.5,163481023.8
506,74289,Oscar Insurance Corporation,NY,17524068.75,-8073821.58,,150231.0,,58141826.09,69112720.36,Oscar Insurance Corporation,NY,19771125.4,-30977083.32,,416880.0,,161499087.0,176497659.2,Oscar Insurance Corporation,NY,19687058.53,-44218095.76,,724618.0,,289943882.2,331945630.2
507,85629,"Oxford Health Insurance, Inc.",NY,,,145248013.8,247763.0,4746318.0,136885134.4,140990494.9,"Oxford Health Insurance, Inc.",NY,,,315374419.9,175060.0,4079290.0,102949591.4,111681758.5,"Oxford Health Insurance, Inc.",NY,,,254933460.93,174601.0,5523175.0,106889163.9,113798385.4
508,26420,"Oxford Health Plans (NY), Inc.",NY,37810243.67,51416066.7,-33465842.73,218868.0,1915952.0,136455382.8,182681607.2,"Oxford Health Plans (NY), Inc.",NY,37053494.34,75516356.91,-34043889.75,259030.0,1206429.0,159105636.0,239192567.1,"Oxford Health Plans (NY), Inc.",NY,19094756.11,79007342.63,-9938585.16,250546.0,953675.0,142709646.3,238892350.5
509,54297,UnitedHealthcare Ins Co of New York,NY,,,-454374.0,3852.0,27664.0,1340811.1,3373064.67,United Healthcare Ins Co of New York,NY,71627.97,-7577.79,-207851.87,1284.0,29968.0,787174.58,1357190.9,UnitedHealthcare Insurance Company of New York,NY,0.0,,154548.48,1102.0,83027.0,761705.5,671662.31
510,54235,"UnitedHealthcare of New York, Inc.",NY,9905407.05,4787190.35,,62352.0,,38450874.59,41822158.1,"United Healthcare of New York, Inc.",NY,7508442.74,10564737.15,,102501.0,,55064189.41,62996690.7,"UnitedHealthcare of New York, Inc",NY,3719122.63,5932308.11,,96007.0,,50763996.72,58879212.87
511,84867,Aetna Health Inc. (a PA corp.),OH,,,-1613799.56,788.0,150187.0,436143.82,892597.89,Aetna Health Inc. (a PA corp.),OH,,,-2831979.85,173.0,170265.0,92388.66,96595.45,Aetna Health Inc. (a PA corp.),OH,,,-3900742.74,109.0,220594.0,36766.7,18917.99
512,67129,Aetna Life Insurance Company,OH,753385.3,-225186.77,-593316.79,76066.0,45162.0,21993243.17,18301411.54,Aetna Life Insurance Company,OH,6603468.9,-16376734.46,-481369.85,260828.0,68312.0,93890790.37,70425596.8,Aetna Life Insurance Company,OH,3316193.33,-13600470.61,-468332.98,213297.0,132006.0,78325737.4,55555485.78
513,28162,AultCare Insurance Company,OH,3286427.05,-174769.08,382.29,96734.0,305433.0,27420415.0,25291402.49,AultCare Insurance Company,OH,2358684.92,-246739.17,-514739.16,94212.0,301024.0,31591227.41,26237396.03,AultCare Insurance Company,OH,1136982.67,-1545137.86,79069.87,95298.0,272863.0,36399127.0,29085428.0
514,41047,Buckeye Community Health Plan,OH,311415.92,-154350.05,,7133.0,,2518182.674,2129377.596,Buckeye Community Health Plan,OH,649923.9,-6141372.01,,63391.0,,20472680.63,11338993.88,Buckeye Community Health Plan,OH,1056417.74,-9939903.66,,109311.0,,35356283.7,23613412.35
515,77552,CareSource,OH,6919052.23,-2165055.8,,250740.0,,84336554.0,70915065.26,Care Source,OH,9244613.09,-16752738.98,,489641.0,,160889855.3,130505937.4,CareSource,OH,8031608.79,-34109342.06,,676015.0,,212195171.4,213750194.7
516,62352,Celtic Insurance Company,OH,0.0,-6348.32,,43.0,,76032.0,12412.93075,Celtic Insurance Company,OH,0.0,-11014.35,,36.0,,16829.38,20911.534669999997,Celtic Insurance Company,OH,0.0,-10129.47,,21.0,,9466.38,32301.31482
517,29276,Community Insurance Company(Anthem BCBS),OH,29350337.77,4108227.93,7243843.64,1263641.0,3825043.0,369264093.2,304745986.1,Community Insurance Company(Anthem BCBS),OH,19003555.17,19027175.55,14407578.76,941870.0,3304314.0,313395095.8,251590989.9,Community Insurance Company(Anthem BCBS),OH,16021049.52,23234667.9,18149090.71,906565.0,2937225.0,336684023.9,288594174.3
518,16204,"Coordinated Health Mutual, Inc.",OH,929483.49,-1262069.95,-2121774.3,19320.0,23358.0,7108247.0,6902111.0,"Coordinated Health Mutual, Inc.",OH,15348555.75,-3985495.69,-3214448.51,192418.0,62497.0,71644539.0,117238425.0,Coordinated Health Mutual,OH,7441726.47,-2492656.84,-11674650.02,118846.0,31622.0,50094649.49,89426654.0
519,98894,Coventry Health and Life,OH,3632204.94,-2282003.25,-555698.91,62177.0,90091.0,22171528.64,20047835.17,Coventry Health and Life,OH,30125.07,60728.8,1096038.61,96.0,77599.0,17209.51,35744.76,Coventry Health and Life,OH,0.0,,592553.34,22.0,48344.0,22322.3,47147.36
520,96800,Federated Mutual Insurance Company,OH,,,-264945.16,1.0,44194.0,,,Federated Mutual Insurance Company,OH,,,-999288.99,,50997.0,,,Federated Mutual Insurance Company,OH,,,863960.13,,51493.0,,
521,92036,HealthSpan,OH,2399677.86,-4194646.37,-11076.66,47842.0,499.0,19096941.0,18659412.0,Health Span,OH,4160340.95,-6743522.63,-471429.58,107468.0,14217.0,37917125.09,39362987.49,HealthSpan Incorporated,OH,950538.26,1093298.18,-971964.91,29277.0,7400.0,13289139.06,15290479.52
522,20126,HealthSpan Integrated Care,OH,2879588.73,-9566203.9,-3621911.77,90538.0,122878.0,28554723.0,27408056.0,HealthSpan Integrated Care,OH,3299755.23,-4273438.02,-6425628.16,74581.0,57189.0,26936545.8,29106547.01,HealthSpan Integrated Care,OH,1402007.29,431007.37,-4189027.32,28541.0,25223.0,10983572.0,13767889.42
523,66083,"Humana Health Plan of Ohio, Inc.",OH,8894210.03,-6379256.85,683165.75,127142.0,337804.0,38643605.76,47386987.32,"Humana Health Plan of Ohio, Inc.",OH,5155494.73,-1928407.65,-2483141.65,113702.0,337779.0,37209008.31,40856750.46,"Humana Health Plan of Ohio, Inc.",OH,1676810.6,-415576.63,-3325716.01,79134.0,282163.0,27809359.49,27429005.53
524,97596,Humana Insurance Company,OH,1360718.31,976968.6,-210554.64,45174.0,6861.0,11312075.87,10653083.42,Humana Insurance Company,OH,2367594.63,1602746.25,-114966.92,50883.0,6566.0,15292961.66,20542930.91,Humana Insurance Company,OH,,,-384160.46,9151.0,4216.0,2323436.0,762431.4
525,50498,John Alden Life Insurance Company,OH,,,6795.41,8221.0,19820.0,2072607.0,993048.0,John Alden Life Insurance Company,OH,,,109425.34,5339.0,10131.0,1539217.0,1065907.0,,,,,,,,,
526,99969,Medical Health Insuring Corp. of Ohio,OH,45396359.92,9233566.61,-614504.61,370847.0,11141.0,151602447.0,189452476.1,Medical Health Insuring Corp. of Ohio,OH,39155019.99,21390181.45,98427.31,578453.0,8726.0,232610640.7,277168184.5,Medical Mutual of Ohio,OH,19747201.84,28217818.37,32533.18,507466.0,3087.0,223050403.0,272026371.0
527,80627,Medical Mutual of Ohio,OH,36995018.15,9369568.4,1218032.8,1367356.0,3012271.0,365229244.0,363715144.9,Medical Mutual of Ohio,OH,28206438.29,6545046.13,4026922.8,1180859.0,2665189.0,346011949.3,348902504.4,Medical Mutual of Ohio,OH,18051088.44,7611488.99,9611713.69,1094601.0,2420973.0,369339159.2,371252404.8
528,64353,MOLINA HEALTHCARE OF OHIO,OH,20238.7,180648.95,,1610.0,,841621.0,864513.0,Molina Healthcare of Ohio,OH,879097.17,1592334.51,,25466.0,,10039493.0,8782096.0,"Molina Healthcare of Ohio, Inc.",OH,1263877.19,-576660.23,,115024.0,,40929119.0,32923621.0
529,56073,Nippon Life Insurance Company of America,OH,,,-200278.3,,29311.0,,,Nippon Life Insurance Company of America,OH,,,-356412.77,,5935.0,,,Nippon Life Insurance Company of America,OH,,,11898.16,,4602.0,,
530,74313,Paramount Insurance Company,OH,1327983.05,-389493.94,-528876.15,15159.0,123962.0,6194037.0,6711129.0,Paramount Insurance Company,OH,1272564.12,-580499.95,-264272.01,33167.0,119621.0,12165663.0,11503977.0,Paramount Insurance Company,OH,885793.2,-2330312.51,1133285.63,48824.0,119125.0,18375620.0,16605362.0
531,76169,Standard Security Life,OH,,,-28737.96,,4197.0,,,Standard Security Life,OH,,,-34299.53,,143.0,,,,,,,,,,,
532,52664,"Summa Insurance Company, Inc.",OH,4527307.52,-360679.09,1182289.72,71873.0,419640.0,23175839.0,22986321.0,"Summa Insurance Company, Inc.",OH,2387747.27,35681.99,2820322.62,53021.0,375458.0,20259503.0,20052655.0,"Summa Insurance Company, Inc.",OH,2018197.77,241239.17,1457619.05,52250.0,310061.0,20264605.0,22509348.0
533,83396,The Health Plan of the Upper Ohio Valley,OH,0.0,37488.57,-262670.99,1552.0,29460.0,239056.0,463714.0,The Health Plan of the Upper Ohio Valley,OH,7876.07,-74715.6,-306668.86,1491.0,25050.0,692887.0,886379.0,The Health Plan of the Upper Ohio Valley,OH,0.0,-181137.46,-59141.79,1505.0,23907.0,661210.0,512178.0
534,98810,THP Insurance Company,OH,,,65903.79,,7940.0,,,THP Insurance Company,OH,,,218531.1,,6615.0,,,THP Insurance Company,OH,,,90449.77,,6648.0,,
535,14650,Time Insurance Company,OH,4474174.84,2104210.85,66259.04,102450.0,78577.0,25170821.0,29893962.0,Time Insurance Company,OH,2839186.95,2988966.3,472321.42,69063.0,49025.0,22893677.0,24954747.0,,,,,,,,,
536,33232,UnitedHealthcare Ins Co of River Valley,OH,,,-1094386.45,572.0,293762.0,234186.12,135284.85,United Healthcare Ins Co of River Valley,OH,,,-1790106.79,608.0,252356.0,230550.67,44873.47,UnitedHealthcare Insurance Company of the River Valley,OH,,,-1650809.72,529.0,232811.0,207411.18,97718.76
537,56726,UnitedHealthcare Insurance Company,OH,,,2231396.77,5787.0,552184.0,3022644.73,2752242.21,United Healthcare Insurance Company,OH,,,1775202.4,4768.0,402846.0,2305123.88,2296010.41,UnitedHealthcare Insurance Company,OH,,,926423.44,5143.0,365188.0,2145394.14,1362827.56
538,61724,UnitedHealthcare Life Insurance Company,OH,907441.89,1149383.33,-975536.98,8881.0,246629.0,3625969.39,5007633.02,United Healthcare Life Insurance Company,OH,2327012.2,2965356.57,-4212359.07,39475.0,467432.0,14906016.34,19732630.09,UnitedHealthcare Life Insurance Company,OH,1737137.87,4086573.63,-6324051.22,34387.0,607074.0,14667975.92,18567660.21
539,76275,Aetna Health Inc. (a PA corp.),OK,,,-69215.87,152.0,10160.0,62449.89,36056.35,Aetna Health Inc. (a PA corp.),OK,,,-184766.55,48.0,4471.0,16893.0,2454.15,Aetna Health Inc. (a PA corp.),OK,,,-160873.47,,2657.0,,-29.77
540,66946,Aetna Life Insurance Company,OK,146161.64,178252.53,-174947.03,19077.0,123106.0,5513790.47,7573350.23,Aetna Life Insurance Company,OK,0.0,-37821.69,65348.5,4047.0,75066.0,1238526.13,903335.91,Aetna Life Insurance Company,OK,,,341655.17,573.0,58399.0,274228.72,262485.1
541,87571,Blue Cross Blue Shield of Oklahoma,OK,58988045.78,-912836.76,5538080.47,1530042.0,1415200.0,373873715.0,447090987.7,Blue Cross Blue Shield of Oklahoma,OK,84233897.4,-4417436.82,4443491.14,2028437.0,1475972.0,563366273.0,783660741.0,Blue Cross Blue Shield of Oklahoma,OK,34729150.38,-3948818.13,9258058.89,2028674.0,1565060.0,710450871.0,793783820.4
542,62505,Celtic Insurance Company,OK,0.0,-7794.93,,240.0,,92814.0,25942.78674,Celtic Insurance Company,OK,0.0,-5294.26,,24.0,,6046.396,39685.40603,Celtic Insurance Company,OK,0.0,-6490.76,,24.0,,8094.9,37684.867289999995
543,98905,CommunityCare HMO Inc.,OK,424071.17,823116.3,-1245374.77,17942.0,141504.0,4191506.0,4445552.0,Community Care HMO Inc.,OK,919447.27,1755937.92,-1588829.22,27269.0,154716.0,7749880.0,9761451.0,CommunityCare HMO Inc.,OK,442540.07,-358787.81,-6934924.82,24262.0,194283.0,6991090.0,6324078.0
544,87698,CommunityCare Life & Health Insurance Co,OK,,,-437673.74,2310.0,66286.0,590467.0,432452.0,Community Care Life & Health Insurance Co,OK,0.0,1200.32,-1132219.85,1733.0,55597.0,466916.0,352432.0,CommunityCare Life & Health Insurance Co,OK,0.0,-7206.53,-1556478.29,1324.0,57816.0,379541.0,378717.0
545,53524,Coventry Health and Life,OK,548214.67,-322539.29,-977664.58,52740.0,92540.0,10161093.0,8321225.91,Coventry Health and Life,OK,22512.4,-200398.31,-816839.4,9743.0,47711.0,1666568.13,1429357.23,Coventry Health and Life,OK,,,-53793.64,54.0,20996.0,19026.47,9359.45
546,76668,"Coventry Health Care of Kansas, Inc.",OK,1231282.68,-1090288.81,6653.02,33807.0,1001.0,8385981.0,8788108.8,"Coventry Health Care of Kansas, Inc.",OK,0.0,-49715.88,4087.06,458.0,9.0,103289.52,40406.56,,,,,,,,,
547,27243,Federated Mutual Insurance Company,OK,,,-117688.7,,19387.0,,,Federated Mutual Insurance Company,OK,,,-492326.98,,20746.0,,,Federated Mutual Insurance Company,OK,,,-367576.39,,18855.0,,
548,82209,Freedom Life Insurance,OK,0.0,-853.44,,990.0,,262911.0,916664.0,Freedom Life Insurance,OK,55231.57,19738.01,,733.0,,221799.0,319378.0,Freedom Life Insurance Company of America,OK,0.0,-2498.84,,561.0,,203015.0,315255.0
549,85408,"GlobalHealth, Inc.",OK,2086448.06,508909.92,-15049.88,21621.0,788.0,7236177.0,12964403.0,"Global Health, Inc.",OK,611619.22,,,13431.0,574.0,4524856.0,7859076.0,,,,,,,,,
550,23468,Humana Insurance Company,OK,48913.42,-107296.38,-81323.21,6085.0,945.0,1661454.27,1743140.996,Humana Insurance Company,OK,66173.45,74763.49,-69246.02,2381.0,685.0,841575.83,325591.797,Humana Insurance Company,OK,0.0,-20589.96,-15629.24,751.0,45.0,302696.34,323644.53
551,67088,John Alden Life Insurance Company,OK,,,-198017.77,2907.0,3822.0,904964.0,446500.0,John Alden Life Insurance Company,OK,,,-178744.41,2057.0,2130.0,631438.0,349806.0,,,,,,,,,
552,29176,Time Insurance Company,OK,3742479.01,847618.04,29114.13,80503.0,5516.0,19947901.0,20888391.0,Time Insurance Company,OK,2438106.47,2221935.85,-149749.38,55501.0,2262.0,15835716.0,19997887.0,,,,,,,,,
553,85757,UnitedHealthcare Insurance Company,OK,,,-2256892.13,5172.0,266759.0,2397455.93,1675496.72,United Healthcare Insurance Company,OK,,,-144362.05,4882.0,236945.0,2116229.78,1474239.28,UnitedHealthcare Insurance Company,OK,,,-331381.33,4726.0,217288.0,2060557.22,1600365.71
554,98704,UnitedHealthcare Life Insurance Company,OK,1369617.06,83712.74,,26326.0,,8231807.47,8105793.85,United Healthcare Life Insurance Company,OK,1663019.16,637091.31,,24179.0,,8196319.07,14955965.78,UnitedHealthcare Life Insurance Company,OK,515261.49,-666540.06,,32232.0,,12269610.86,8541960.63
555,32536,ATRIO Health Plans,OR,316.53,5124.77,-16819.77,132.0,134.0,61342.29,93380.44,ATRIO Health Plans,OR,59191.36,-163736.68,-28002.5,2990.0,123.0,1073974.54,1283535.0929999999,ATRIO Health Plans,OR,565037.28,-2249966.76,-86927.73,24978.0,635.0,10015117.31,12039165.51
556,63474,BridgeSpan Health Company,OR,0.0,16568.71,,196.0,,91491.0,69693.0,Bridge Span Health Company,OR,37956.63,-143117.09,,2095.0,,608257.0,606509.0,BridgeSpan Health Company (OR),OR,170709.72,-597610.71,,15167.0,,7171780.0,6881098.0
557,99389,"Community Care of Oregon, Inc.",OR,447174.74,961182.24,-356550.41,7206.0,3550.0,2482923.61,5249096.959,"Community Care of Oregon, Inc.",OR,4781867.05,401324.32,-1315272.66,101241.0,29172.0,32382491.22,47794308.61,"Community Care of Oregon, Inc.",OR,1426141.65,-2371948.67,-3515859.4,78796.0,41951.0,22002270.73,26359133.74
558,10940,"Health Net Health Plan of Oregon, Inc.",OR,3230190.41,2794804.37,-2324193.93,38452.0,294506.0,11359633.0,19496468.0,"Health Net Health Plan of Oregon, Inc.",OR,1855731.14,3408186.75,45710.69,19103.0,257570.0,8270658.0,14324515.0,"Health Net Plan of Oregon, Inc.",OR,550910.97,2480143.2,2264459.82,9966.0,261877.0,4221764.73,10920805.29
559,96383,Health Republic Insurance Company,OR,4065274.13,1765810.56,-3017355.7,28898.0,30386.0,,18892425.0,"Freelancers Consumer Operated and Oriented Program of Oregon, Inc. DBA H l h R bli I C",OR,4599868.44,4811777.33,-6718133.3,48710.0,103730.0,15289106.0,34625393.0,,,,,,,,,
560,71287,Kaiser Foundation Healthplan of the NW,OR,9896905.63,12000350.41,2516711.91,213219.0,358876.0,66432191.0,79561707.0,Kaiser Foundation Healthplan of the NW,OR,6778961.76,13259754.64,2707325.99,254073.0,327712.0,73999375.0,91876946.0,Kaiser Foundation Health Plan of the Northwest,OR,3740430.21,3959354.51,1489329.65,332025.0,310060.0,103553369.0,116478163.0
561,85804,LifeWise Health Plan of Oregon,OR,8722377.76,2582812.5,550216.1,200231.0,124411.0,50863793.0,58185588.0,Life Wise Health Plan of Oregon,OR,17015844.5,-19940058.64,-1675210.84,491563.0,112496.0,129662987.0,153472918.0,Lifewise Health Plan of Oregon,OR,4373110.76,-7611069.39,-756294.72,202446.0,92253.0,72185965.0,75936508.0
562,39424,"Moda Health Plan, Inc.",OR,110546514.1,-31157398.15,-4604925.33,1185822.0,158096.0,388355657.0,470752445.0,"Moda Health Plan, Inc.",OR,62768010.24,-10916304.04,-1070895.13,1155876.0,210844.0,358676896.0,485000522.0,Moda Health Plan Inc,OR,21536686.44,33462328.92,-972379.63,652354.0,172012.0,256991904.0,338079047.2
563,10091,PacificSource Health Plans,OR,10259771.48,3133280.74,359543.94,127744.0,427433.0,29970266.0,49756526.96,Pacific Source Health Plans,OR,8483371.78,6385295.65,-263011.36,94382.0,289647.0,35834863.0,54917003.46,PacificSource Health Plans,OR,2561569.74,9211343.15,2650866.63,46575.0,217910.0,19072646.02,34439156.23
564,56707,Providence Health Plan,OR,8094883.08,2963920.51,1673687.32,143417.0,330768.0,41152791.0,46363481.0,Providence Health Plan,OR,9861302.28,-4161991.69,3092137.34,332567.0,339014.0,88766690.5,103343329.0,Providence Health Plan,OR,20220108.78,-36194842.92,-5563412.11,1217857.0,599682.0,399049035.0,440670296.7
565,77969,Regence BlueCross BlueShield of Oregon,OR,10846173.39,4080269.2,6543460.93,368323.0,374065.0,75631577.0,79709375.0,Regence BlueCross BlueShield of Oregon,OR,5234032.69,5024567.08,5570483.58,281509.0,290080.0,62826201.0,68324502.0,Regence BlueCross BlueShield of Oregon,OR,4627308.73,1694890.09,4558873.15,175655.0,296113.0,60524893.0,58819381.0
566,74571,Time Insurance Company,OR,2747472.78,855887.67,,71109.0,,18256208.0,20481654.0,Time Insurance Company,OR,2406023.93,2081868.31,,47345.0,,14552037.0,20087300.0,,,,,,,,,
567,95417,Trillium Community Health Plan,OR,0.0,-2613.45,,17.0,,12226.0,3613.64,Trillium Community Health Plan,OR,0.0,-29917.47,-10819.44,213.0,63.0,77160.93,10643.8,TRILLIUM COMMUNITY HEALTH PLAN,OR,0.0,163520.87,-18616.21,469.0,228.0,145066.28,80807.96
568,59129,Trustmark Life Insurance Company,OR,,,-13431.59,437.0,,39301.69,15152.593490000001,Trustmark Life Insurance Company,OR,0.0,-17648.46,,214.0,,17434.4,31706.85,,,,,,,,,
569,90175,UnitedHealthcare Insurance Company,OR,,,-1310343.26,511.0,199773.0,278610.68,178416.08,United Healthcare Insurance Company,OR,,,-533017.71,507.0,146375.0,183545.82,43557.35,UnitedHealthcare Insurance Company,OR,,,34142.28,930.0,132435.0,224413.35,86911.49
570,64844,Aetna Health Inc. (a PA corp.),PA,1280386.05,-1144736.65,-3059493.02,187327.0,987408.0,61051891.6,51999516.87,Aetna Health Inc. (a PA corp.),PA,6959835.96,-25852344.53,-1628024.96,324022.0,619199.0,105458417.2,77700405.68,Aetna Health Inc. (a PA corp.),PA,12886104.3,-31760032.8,-5577917.84,577236.0,476025.0,202395529.6,194599036.8
571,33906,Aetna Life Insurance Company,PA,2951625.54,-67222.42,-382153.41,542601.0,78728.0,107410604.0,98689530.82,Aetna Life Insurance Company,PA,4647588.91,-9332073.48,-361486.58,217406.0,107344.0,65677880.61,54041189.78,Aetna Life Insurance Company,PA,0.0,-64.1,-835761.71,3432.0,126042.0,1257596.17,1435338.08
572,45127,Capital Advantage Assurance Company,PA,276428.37,395776.73,5977678.07,112518.0,1178312.0,24451444.0,15627145.0,Capital Advantage Assurance Company,PA,4546704.54,6863660.42,-3297707.87,116325.0,1002856.0,35385364.0,44730192.0,Capital Advantage Assurance Company,PA,13180606.35,13226705.35,-6125098.38,441483.0,722751.0,185914936.0,217985745.0
573,82795,Capital Advantage Insurance Company CAIC,PA,4230862.57,3395486.14,-38116.73,21237.0,20418.0,10303087.0,18200535.0,Capital Advantage Insurance Company CAIC,PA,0.0,,84421.79,,4490.0,6850.0,,Capital Advantage Insurance Company CAIC,PA,0.0,-52067.55,-140667.23,161.0,1024.0,80789.0,298.0
574,10842,Celtic Insurance Company,PA,0.0,-6140.62,,776.0,,165919.0,315843.4295,Celtic Insurance Company,PA,0.0,-2443.12,,9.0,,1358.93,15054.80201,,,,,,,,,
575,80148,Federated Mutual Insurance Company,PA,,,-405353.24,12.0,2287.0,2315.92,,Federated Mutual Insurance Company,PA,,,-2549615.51,12.0,31410.0,2575.92,,Federated Mutual Insurance Company,PA,,,-2016940.67,4.0,51221.0,858.64,
576,55957,"First Priority Life Insurance Company, Inc.",PA,19949105.81,585146.21,1050494.99,335976.0,500708.0,105525704.0,128600880.0,"First Priority Life Insurance Company, Inc.",PA,22715787.15,-3237217.38,-305360.64,470448.0,468163.0,168011577.0,210195605.0,First Priority Life Insurance Company,PA,10257016.46,-6653749.71,3259788.02,430439.0,429620.0,177443910.0,186950728.0
577,22444,Geisinger Health Plan,PA,14765963.46,1759834.57,-6627591.76,219034.0,138239.0,74406248.22,109587873.8,Geisinger Health Plan,PA,9210149.64,11417706.62,-2139258.77,247339.0,189426.0,87519010.48,115945179.4,Geisinger Health Plan,PA,5014140.76,2695562.98,-2263959.52,293115.0,156204.0,120501551.9,135014690.8
578,75729,Geisinger Quality Options,PA,2772466.89,490533.38,-2827499.0,136674.0,412989.0,34989246.05,37581147.08,Geisinger Quality Options,PA,1529545.49,1142253.34,-1613339.93,96868.0,280427.0,30600743.92,28845822.95,Geisinger Quality Options,PA,2364122.23,7409434.09,-584164.12,115368.0,216806.0,44235179.47,57912751.19
579,91303,"HealthAmerica Pennsylvania, Inc.",PA,2150140.52,-1253464.22,,50625.0,11798.0,13714710.99,12172534.64,"Health America Pennsylvania, Inc.",PA,2391915.15,-2527671.54,,76021.0,3878.0,21208977.19,19608073.02,,,,,,,,,
