HIOS ID	HIOS INPUTTED INSURANCE COMPANY NAME_2014	STATE_2014	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2014	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2014"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2014	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2014	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2014	IndPremiumPMM_2014	IndCostsPMM_2014	IndRTPMM_2014	TotalP2014	IndPremiumMinusCostsPMM_2014	HIOS INPUTTED INSURANCE COMPANY NAME_2015	STATE_2015	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015	IndPremiumPMM_2015	IndCostsPMM_2015	IndRTPMM_2015	IndPremiumMinusCostsPMM_2015	HIOS INPUTTED INSURANCE COMPANY NAME	STATE	REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)	"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)"	HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)	7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15	7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15	1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15	2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15	IndPremiumPMM	IndCostsPMM	IndRTPMM	IndPremiumMinusCostsPMM	ExitedMarketIn2016
37651	Health Alliance Plan (HAP)	MI	5921541.69	5267035.16	-59049.89	50283	193568	21341078	26220361	424.4193465	521.4557803	104.7478305	7.71139672	-97.03643378	Health Alliance Plan (HAP)	MI	3485778.72	3869249.1	-1604360.74	94081	202285	35127892	33194265	373.379237	352.8264474	41.12678543	20.55278962	Health Alliance Plan of Michigan	MI	1323374.09	-3617941.82	-1055785.01	150442	199634	47954634	37425734	318.7582856	248.7718456	-24.04874849	69.98643996	0
73836	"Moda Health Plan, Inc."	AK	13102419.34	-4806964.11	24371	78624	17725	33550284	46525522	426.7181013	591.7470747	-61.13863591	-226.1676092	-165.0289733	"Moda Health Plan, Inc."	AK	26305543.39	-9415111.19	-683234.43	159592	26851	93990086	146808709	588.9398341	919.9001767	-58.99488189	-330.9603426	Moda Health Plan Inc	AK	8987021.64	-11418310.77	-2026261.96	139893	39766	115629307	109150932.7	826.5553459	780.24585	-81.62174498	46.30949583	0
47579	Chinese Community Health Plan	CA	1824095.22	-16711278.79	-3067299.35	141014	21332	60268718.32	29949706.93	427.3952822	212.3881808	-118.507941	96.4991604	215.0071014	Chinese Community Health Plan	CA	2569834.4	-28712244.96	-1540479.6	155023	23217	70273738.3	24778424.54	453.3116912	159.8370857	-185.2128069	293.4746054	Chinese Community Health Plan	CA	2031826.13	-24844080.41	-2248025.07	154960	25754	70383906.83	35832049.9	454.2069362	231.2341888	-160.3257641	222.9727474	0
79888	"HealthPartners, Inc."	MN	1402532.92	2384614.4	-4200533.56	22057	1061856	9438000	13356000	427.8913724	605.5220565	108.1114567	-69.5192274	-177.6306841	"HealthPartners, Inc."	MN		31708.01	-13774545.17	9394	1214110	4443000	5931000	472.9614648	631.3604428	3.37534703	-158.3989781	"HealthPartners, Inc"	MN			-13565960.64	5648	1260945	2893000	4485000	512.2167139	794.0864023		-281.8696884	1
91762	AmeriHealth Ins Company of New Jersey	NJ	62373022.13	-27270588.68	-9401983.1	796319	455609	341756592	281115769.3	429.1704606	353.0190405	-34.24580938	41.90561072	76.1514201	AmeriHealth Ins Company of New Jersey	NJ	49658797.4	38267701.25	-7350774.16	543379	444759	273822437	328425555	503.925321	604.4134113	70.4254328	-100.4880903	AmeriHealth Ins Company of New Jersey	NJ	41759162.3	36425250.15	-1777877.29	632759	380580	312164428	442082699	493.3385823	698.6588875	57.56575592	-205.3203052	0
11269	Blue Cross Blue Shield of Wyoming	WY	7922982.99	6093726.2	-490054.01	124364	176808	53463568	56230763	429.8958541	452.146626	48.99911711	26.74834518	-22.25077193	Blue Cross Blue Shield of Wyoming	WY	12716956.74	1438732.96	-735310.56	211926	180632	106424294.1	112604550	502.1766753	531.3390051	6.788845918	-29.16232978	Blue Cross Blue Shield of Wyoming	WY	13798004.7	8489.31	-1220295.56	360037	190610	196967953	219853610	547.0769754	610.6417118	0.023578993	-63.5647364	0
93689	Western Health Advantage	CA	5847162.74	2576272.04	884571.67	40958	344213	17648512.71	23285629.43	430.892932	568.5245722	62.90033791	-74.73130229	-137.6316402	Western Health Advantage	CA	6089256.83	-1713529.97	3553914.02	82544	352835	36465371.67	35046006.27	441.768895	424.5736367	-20.75898878	17.19525829	Western Health Advantage	CA	3454688.21	-4446832.83	2191329	114249	386159	52425442	47458058.03	458.8700295	415.3914523	-38.92229105	43.47857723	0
83761	Alliant Health Plans	GA	7265449.74	2745962.25	-1464662.42	68272	87967	29758360	37314070	435.8794235	546.550123	40.22091414	-70.44978546	-110.6706996	Alliant Health Plans	GA	10071727.5	4679043.57	22552.36	151336	65417	55822683.76	78554433	368.8658598	519.0730097	30.9182453	-150.2071499	Alliant Health Plans	GA	4838655.1	6096822.55	-246485.61	126994	46729	57371368.64	71751937.82	451.7644034	565.0025814	48.0087449	-113.238178	0
48121	Cigna Health and Life Insurance Company	FL	75559934.98	39512510.93		406640	90788	178312739	274385648	438.5027026	674.7630533	97.16828381	-139.0920669	-236.2603507	Cigna Health and Life Insurance Company	FL	82711915.66	73421679.32		497891	63293	238338961	448394923	478.6970662	900.5885284	147.4653676	-421.8914622	Cigna Health and Life Insurance Company	FL	4687309.64	11336832.52		110620		51983771	62971090	469.9310342	569.2559212	102.4844741	-99.324887	0
18581	Community Health Plan of Washington	WA	9099895.43	11449602.2		30774		13542943	30333327	440.0774355	985.680347	372.0544031	-173.5485084	-545.6029115	Community Health Plan of Washington	WA	3148779.12	6748059.74		15402		7049384.53	17799756.45	457.6928016	1155.678253	438.1287976	-697.9854512	Community Health Plan of Washington	WA	181597.37	570276.74		886		472973	1924278	533.8295711	2171.871332	643.6532054	-1638.041761	1
58326	"MercyCare HMO, Inc."	WI	1158384.25	553470.57	176359.16	7914	40296	3483939.53	5994594.09	440.2248585	757.4670318	69.93562926	-247.3065441	-317.2421734	"Mercy Care HMO, Inc."	WI	1039637.7	686857.72	224237.16	10511	17819	5800173	8315467.52	551.8193321	791.1204947	65.34656265	-239.3011626	"MercyCare HMO, Inc."	WI	216322.43	-14819.28	405777.06	15670	18343	7035331.83	6227139.75	448.9682087	397.3924537	-0.945710274	51.57575495	0
33653	Maine Community Health Options	ME	35448310.19	-926811.51	97813.31	376936	13093	166074149	173234740	440.5897792	459.5866142	-2.458803378	-21.45563839	-18.99683501	Maine Community Health Options	ME	40987289.61	2738773.24	-3768993.96	688724	48898	291354380	339462243.3	423.0350329	492.8857471	3.97659039	-69.85071422	Maine Community Health Options	ME	17217074.37	5309414.63	-1592009.09	650462	128401	269816122	315546943	414.8068942	485.1120327	8.162528526	-70.3051385	0
80519	"Empire HealthChoice HMO, Inc."	NY	38100183.86	-4215356.78	-7974099.79	768128	185458	339233913	281690007.2	441.637218	366.7227431	-5.487831169	69.42664376	74.91447493	"Empire HealthChoice HMO, Inc."	NY	40523011.28	31931835.18	1170127.82	869392	70270	370877634.4	351976595.8	426.5942571	404.853732	36.72892686	21.7405251	"Empire HealthChoice HMO, Inc."	NY	25247614.68	36682245.97	659191.77	734880	62745	358456700.6	390195765.3	487.7758282	530.9652805	49.91596719	-43.18945229	0
91237	"Healthfirst PHSP, Inc."	NY	4031460.89	-2649557.85		66274		29370655	29002425	443.1700969	437.613921	-39.97884314	-34.42266726	5.556175876	"Healthfirst PHSP, Inc."	NY	6632379.19	-48556174.15		401015		161272546.6	107590270.4	402.1608833	268.2948777	-121.0831868	133.8660055	Healthfirst PHSP Inc.	NY	2161266.62	-15553342.32		189265		71467522	55171149	377.60559	291.5021214	-82.17759396	86.10346868	0
18029	Independent Health Benefits Corporation	NY	2847602.18	6203465.48	4211250.12	37626	482984	16703292	18421973	443.9295168	489.607532	164.871777	119.1937618	-45.6780152	Independent Health Benefits Corporation	NY	2216885.52	7655906.8	7032740.32	45191	414772	19640713	23502144	434.6155872	520.0624903	169.4122015	-85.44690314	Independent Health Benefits Corporation	NY	1614058.33	9237924.35	5830441.45	63567	484065	23367811	33489709	367.6091525	526.8411125	145.3257878	-159.23196	0
75091	"ConnectiCare, Inc. **"	CT	9490.2	-115248.13	72069.21	6108	56182	2748338	2504000	449.9571054	409.9541585	-18.86839064	21.13455631	40.00294695	"ConnectiCare, Inc."	CT	26569.95	-1899004.88	-6351.77	11204	1041	4087279.69	2760050.122	364.805399	246.3450662	-169.4934738	118.4603327	"ConnectiCare, Inc."	CT	49691.37	-1145321.71	-266957.78	7751	1618	2880064.18	2328469.831	371.5732396	300.4089577	-147.7643801	71.1642819	0
17341	UnitedHealthcare Life Insurance Company	FL	7942642.06	6516021.26		63489		28607461.86	41159963.06	450.5892652	648.3006987	102.6322869	-95.0791466	-197.7114335	United Healthcare Life Insurance Company	FL	14736590.26	10189460.6		197146		81792203.05	116989596.1	414.8813724	593.4160272	51.68484575	-178.5346548	UnitedHealthcare Life Insurance Company	FL	6190397.67	3944039.65		141757		69928875.78	82290333.81	493.3010418	580.5027886	27.82253892	-87.20174686	0
97879	Rocky Mountain HMO	CO	54104079.51	13887675.22	-16089.07	317751	166386	143359065	192086392	451.1679428	604.5186073	43.7061574	-109.6445071	-153.3506645	Rocky Mountain HMO	CO	32893237.64	18515843.4	-2204692.42	310694	157000	141690627	212669755	456.045585	684.499073	59.59511095	-228.453488	Rocky Mountain Health Maintenance Organization Inc	CO	8180224.47	10483559.33	-2943564.31	148133	160159	86666275	105268457	585.0571783	710.6347472	70.77126184	-125.5775688	0
38344	Premera Blue Cross Blue Shield of Alaska	AK	19984669.96	5782175.12	-119931.53	146645	222340	66855354	90720294	455.8993079	618.6388489	39.42974612	-123.309795	-162.7395411	Premera Blue Cross Blue Shield of Alaska	AK	14655165.1	12358455.76	1742413.11	143355	229779	78693115	105293849	548.9387534	734.4972202	86.20875282	-185.5584667	Premera Blue Cross	AK	5758679.1	11418310.79	4017476.01	116214	124234	86269350	83903892	742.3318189	721.9774898	98.25245487	20.35432908	0
47342	Health Tradition Health Plan	WI	4487321.8	-626288.42	-69764.62	37196	26371	17100722	20523312	459.746263	551.7612647	-16.8375207	-108.8525223	-92.01500161	Health Tradition Health Plan	WI	5973322.11	-4413566.24	-781266.69	69211	44324	33123546	29973645.85	478.5878834	433.0763296	-63.76972215	45.5115538	Health Tradition Health Plan	WI	4888872.45	-12163004.94	-2172128.98	115691	34451	54044384	38787697	467.1442377	335.2697876	-105.1335449	131.87445	0
57165	"Affinity Health Plan, Inc."	NY	464860.5	-2141766.08		23258		10718293.95	9224831	460.8433206	396.6304497	-92.08728524	-27.8744144	64.21287084	"Affinity Health Plan, Inc."	NY	2549532.7	-24567668.78		190900		75887448	42445398	397.5246097	222.3436249	-128.6939171	175.1809848	"Affinity Health Plan, Inc."	NY	1183456.71	-9261635.02		108233		42411050	37863365	391.8495283	349.8319829	-85.57126773	42.01754548	0
84014	County of Santa Clara	CA	440556.13	-318460.38		15120	148	6988341	6495642	462.1918651	429.6059524	-21.06219444	11.52371826	32.5859127	County of Santa Clara	CA	505318.49	-115235.31		22876	138	9807595	8941213	428.7285802	390.8556129	-5.037388967	37.8729673	Valley Health Plan	CA	315872.69	-2983496.65		36673	385	17269187	13356316	470.8964906	364.2002563	-81.35403839	106.6962343	0
52697	"Molina Healthcare of Wisconsin, Inc."	WI	3441997.05	4461487.73		33299		15462249	20675214	464.3457461	620.8959428	133.982634	-22.5675627	-156.5501967	"Molina Healthcare of Wisconsin, Inc."	WI	13401718.71	-4595003.52		281235		110447203	132747617	392.7221114	472.0167013	-16.33866169	-79.29458993	"Molina Healthcare of Wisconsin, Inc."	WI	14529909.42	-20854745.86		708187		278013094	309518181	392.5701743	437.0571346	-29.44807778	-44.48696036	0
38166	"Security Health Plan of Wisconsin, Inc."	WI	43113883.54	-4769092.74	-545101.95	291458	122979	136470890	159303095	468.2351831	546.573074	-16.36288158	-94.70077246	-78.33789088	"Security Health Plan of Wisconsin, Inc."	WI	31487056.36	-10390482.3	-900331.9	368674	125902	169150496	230112614	458.8077706	624.1628485	-28.18338776	-165.3550779	"Security Health Plan of Wisconsin, Inc."	WI	12567946.68	-8972947.64	-1845484.62	332132	132597	179557227	209916524	540.6200758	632.0273987	-27.01620934	-91.40732299	0
76962	"ConnectiCare Benefits, Inc. **"	CT	22088564.32	-6289036.98		302364		145886000	127959000	482.4846873	423.1952217	-20.7995561	38.48990958	59.28946568	"ConnectiCare Benefits, Inc."	CT	20637447.76	4456584.71		439258		194807925.7	183674757.7	443.4931764	418.1477803	10.14571097	25.3453961	"ConnectiCare Benefits, Inc."	CT	14049522.77	-1673116.38		610498		272887365.9	278027677.8	446.9914167	455.4112836	-2.740576349	-8.419866896	0
94788	CDPHP	NY	5393821.37	8365330.23	5699384.43	45111	125199	21946640	28267684	486.5030702	626.6250804	185.4388116	45.3168014	-140.1220102	CDPHP	NY	3850329.69	8189242.42	3397548.58	53205	83602	26813056	33639246	503.9574476	632.2572315	153.9186622	-128.2997839	"Capital District Physicians' Health Plan, Inc."	NY	2063700.29	7154086.73	-1856645.22	56589	35612	28776102.84	35336606.36	508.5105381	624.4430253	126.4218617	-115.9324872	0
90169	UnitedHealthcare Life Insurance Company	AZ	1610.82	28226.14		5753		2810864.09	1870467.82	488.5910116	325.1291187	4.906334087	168.368227	163.4618929	United Healthcare Life Insurance Company	AZ	737940.9	784206.91		17049		6337200.43	7551443.03	371.7051106	442.9258625	45.99723796	-71.22075195	UnitedHealthcare Life Insurance Company	AZ	822635.08	-819920.79		55822		19215156.59	18384841.95	344.2219302	329.347604	-14.68812995	14.87432625	0
10191	"Freelancers CO-OP of New Jersey, Inc."	NJ	5827111.77	9029800.73	-615255.45	32684	3224	16019597	25023388	490.1357545	765.6158365	276.275876	0.795794	-275.480082	"Freelancers CO-OP of New Jersey, Inc."	NJ	25518743.04	-38582686.31	-7735504.78	563748	55523	216153196	210816361	383.4216636	373.9549604	-68.43959767	9.466703208	Freelancers CO-OP of New Jersey	NJ	15360457.2	13846054.57	-7147951.36	299362	103446	128580316	201954105.8	429.5144875	674.615034	46.25187756	-245.1005465	0
16698	Prominence HealthFirst	NV	3231609.73	542628	-844787.93	41120	83744	20905855	20058272	508.4108706	487.7984436	13.19620623	33.80863327	20.61242704	Prominence Health First	NV	2492308.28	3206374.59	-1767200.16	40064	68033	17990277	20894048.56	449.0384635	521.5167871	80.03131465	-72.47832368	Prominence HealthFirst	NV	2283593.67	-1517979.46	-2389813.59	113507	119288	45301684	38199147.38	399.1091651	336.5356091	-13.37344358	62.57355599	0
91069	"HealthyCT, Inc. **"	CT	1944236.31	-569431.67	-532743.6	23491	3296	11974980	12903482.29	509.7688476	549.294721	-24.24041846	-63.76629177	-39.52587331	"HealthyCT, Inc."	CT	11450211.51	-6912671.83	-6459820.49	204238	70909	95596346.48	94063469.84	468.0634675	460.5581226	-33.84615904	7.505344941	"HealthyCT, Inc."	CT	6340096.71	-745863.3	-7270795.39	176948	127194	80188268.15	100808441.7	453.1741989	569.7065901	-4.2151553	-116.5323912	0
53189	WINhealth Partners	WY	13488376.6	-6063477.37		89500	14609	46238921	55870252	516.6359888	624.2486257	-67.7483505	-175.3609874	-107.6126369	WINhealth Partners	WY	8575326.66	-2626798.16	-31069.24	96015	16403	51883227	69331174	540.3658491	722.0869031	-27.35820611	-181.721054														1
91058	"Gundersen Health Plan, Inc."	WI	5727641.4	417451.12	-2319871.19	43139	81062	22631274.92	26227200.12	524.6128774	607.9695895	9.67688449	-73.67982753	-83.35671202	"Gundersen Health Plan, Inc."	WI	5246929.26	-855334.89	-6517699.11	55370	62022	29584232.87	34509322.89	534.3007562	623.2494652	-15.44762308	-88.94870905	"Gundersen Health Plan, Inc."	WI	2265146.81	1397440.88	-4956513.34	46899	61486	27745515.97	34016030.85	591.6014408	725.3039692	29.79681614	-133.7025284	0
48834	"Oxford Health Plans (NJ), Inc."	NJ	5793980.12	10751310.08	-120834.31	58243	519317	30857609.88	41148735.29	529.8080435	706.5009579	184.5940298	7.9011155	-176.6929143	"Oxford Health Plans (NJ), Inc."	NJ	12200483.35	18952235	-185240.53	137784	209708	65906002.89	89863131.94	478.328419	652.2029549	137.5503324	-173.8745359	"Oxford Health Plans (NJ), Inc."	NJ	3302998.95	3394240.38	-189101.21	98573	100068	44985863.42	50824009.71	456.3710491	515.5976759	34.43377375	-59.22662687	0
77263	"Oxford Health Insurance, Inc."	NJ	14105003.88	32851467.14	8812791.52	135146	511038	73111581.68	103775430.1	540.9822095	767.8764455	243.0813131	16.1870771	-226.894236	"Oxford Health Insurance, Inc."	NJ	16261309.29	44955766	5736032.94	94349	713116	51681556.7	81121203.77	547.7700527	859.7992959	476.4837571	-312.0292432	"Oxford Health Insurance, Inc."	NJ	9589590.25	53596343.52	7713849.61	85642	752670	52549728.11	94329280.26	613.5976286	1101.437148	625.818448	-487.8395197	0
17210	Aetna Life Insurance Company	NY	14885554.32	14975558.9	-62207250.53	57833	1109892	31466911.09	60811431.43	544.0995814	1051.500552	258.944874	-248.4560967	-507.4009707	Aetna Life Insurance Company	NY	4506213	9153245.87	-92687139.68	38982	1393628	23793093.93	36376276.41	610.3610366	933.1557234	234.8069845	-322.7946868	Aetna Life Insurance Company	NY	68477.14	-52359.96	-70076905.13	1029	1218096	413436.08	469815.97	401.7843343	456.5752867	-50.88431487	-54.79095238	1
54235	"UnitedHealthcare of New York, Inc."	NY	9905407.05	4787190.35		62352		38450874.59	41822158.1	616.6742781	670.7428487	76.77685319	22.70828265	-54.06857054	"United Healthcare of New York, Inc."	NY	7508442.74	10564737.15		102501		55064189.41	62996690.7	537.206363	614.5958644	103.0696008	-77.38950147	"UnitedHealthcare of New York, Inc"	NY	3719122.63	5932308.11		96007		50763996.72	58879212.87	528.7530776	613.2804157	61.7903706	-84.52733811	0
26420	"Oxford Health Plans (NY), Inc."	NY	37810243.67	51416066.7	-33465842.73	218868	1915952	136455382.8	182681607.2	623.4597237	834.6656761	234.9181548	23.7122024	-211.2059524	"Oxford Health Plans (NY), Inc."	NY	37053494.34	75516356.91	-34043889.75	259030	1206429	159105636	239192567.1	614.2363278	923.4164657	291.535177	-309.1801378	"Oxford Health Plans (NY), Inc."	NY	19094756.11	79007342.63	-9938585.16	250546	953675	142709646.3	238892350.5	569.5945906	953.4869864	315.3406665	-383.8923958	0
57845	Medica Health Plans of Wisconsin	WI	2862374.5	-2323453.55		33965		21219228.85	14752671.73	624.7380789	434.3492339	-68.40728839	121.9815566	190.388845	Medica Health Plans of Wisconsin	WI	5114750.87	-2183267.46		76759		38717010.52	35813462.65	504.3970156	466.5702087	-28.44314621	37.82680689	Medica Health Plans of Wisconsin	WI	2876225.47	-4884013.82		100534		56389098.33	47160600.06	560.8957997	469.1010013	-48.58071717	91.79479848	0
96383	Health Republic Insurance Company	OR	4065274.13	1765810.56	-3017355.7	28898	30386		18892425		653.7623711	61.10494013	61.10494013		"Freelancers Consumer Operated and Oriented Program of Oregon, Inc. DBA H l h R bli I C"	OR	4599868.44	4811777.33	-6718133.3	48710	103730	15289106	34625393	313.8802299	710.8477315	98.7841784	-396.9675015														1
