,HIOS ID,HIOS INPUTTED INSURANCE COMPANY NAME_2015,STATE_2015,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2015,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2015",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2015,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2015,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2015,IndPremiumPMM_2015,IndCostsPMM_2015,IndRTPMM_2015,IndPremiumMinusCostsPMM_2015,HIOS INPUTTED INSURANCE COMPANY NAME_2016,STATE_2016,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE)_2016,"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)_2016",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET)_2016,7.4Membermonths2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,7.4Membermonths7HealthInsuranceSMALLGROUPTotalasof3/31/15_2016,1.1Directpremiumwritten2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,2.16Totalincurredclaims2HealthInsuranceINDIVIDUALTotalasof3/31/15_2016,IndPremiumPMM_2016,IndCostsPMM_2016,IndRTPMM_2016,IndPremiumMinusCostsPMM_2016
645,54332.0,"United Healthcare of North Carolina, Inc.",NC,26513178.72,-15787937.71,-1665560.71,624707.0,220630.0,239706071.4,273354882.6,383.7095972992139,437.5729463572523,-25.272548106552353,-53.86334905803841,"UnitedHealthcare of North Carolina, Inc.",NC,29590096.56,-54829193.06,-7434771.42,1649845.0,283936.0,750098351.7,697315803.7,454.6477709724247,422.65534259278905,-33.23293585761087,31.99242837963567
646,51398.0,"Preferred Medical Plan, Inc.",FL,11390404.66,-62496825.44,,741265.0,2447.0,248150190.0,203700851.0,334.76582598665794,274.80165797656707,-84.31104320317296,59.96416801009087,,,,,,,,,,,,,
647,31609.0,Independence Blue Cross (QCC Ins. Co.),PA,43123145.04,64851297.02,24985336.8,525833.0,851405.0,250472344.0,323221752.0,476.33439514066254,614.6851795151692,123.33059549324597,-138.3507843745067,Independence Blue Cross (QCC Ins Co.),PA,23746836.95,74118152.98,32747625.97,496254.0,870165.0,244714245.0,328272799.0,493.1229672707928,661.5015677455497,149.3552756854353,-168.37860047475687
648,82824.0,Aetna Health Inc. (a GA corp.),GA,,,-4486504.66,940354.0,684990.0,259367562.6,233200810.6,275.8190666493682,247.99257577465508,,27.82649087471313,Aetna Health Inc. (a GA corp.),GA,12594972.21,-49061684.16,-5012021.19,1018921.0,322550.0,352928824.6,302397410.9,346.3750620509343,296.78199870254906,-48.15062616238158,49.593063348385215
649,38498.0,Life Wise Health Plan of WA,WA,23278792.62,-22413845.18,,777909.0,4679.0,264335190.0,220628830.0,339.80220051445605,283.6177881988767,-28.81293979115809,56.18441231557932,Lifewise Health Plan of Washington,WA,7633787.69,-11353357.47,,526619.0,2748.0,188178972.0,161015713.0,357.3341865751141,305.7537099876761,-21.55895907667593,51.580476587438
650,65122.0,Consumers' Choice Health Insurance Company,SC,36699256.4,-14555844.07,-470419.09,810658.0,5638.0,271084672.0,361029515.6,334.40078553471375,445.3536702283824,-17.955591716852236,-110.95288469366864,,,,,,,,,,,,,
651,91762.0,AmeriHealth Ins Company of New Jersey,NJ,49658797.4,38267701.25,-7350774.16,543379.0,444759.0,273822437.0,328425555.0,503.92532100062755,604.4134112654335,70.42543280104678,-100.48809026480598,AmeriHealth Ins Company of New Jersey,NJ,41759162.3,36425250.15,-1777877.29,632759.0,380580.0,312164428.0,442082699.0,493.33858230384715,698.6588875069339,57.56575591971035,-205.32030520308672
652,64198.0,Time Insurance Company,CA,65148241.89,63308434.85,,720760.0,,278139241.0,441889313.0,385.8971654919807,613.0880084910373,87.83566631056108,-227.1908429990566,,,,,,,,,,,,,
653,25303.0,"New York State Catholic Health Plan, Inc.",NY,13867355.91,-56655138.64,,786748.0,,279998282.6,199535627.3,355.8932245140757,253.62076204833062,-72.01179874623132,102.2724624657451,"New York State Catholic Health Plan, Inc.",NY,7460063.12,-72347372.76,,672732.0,,250931437.0,176484919.6,373.00356902897437,262.34060457953535,-107.54263623552916,110.66296444943902
654,86545.0,Anthem Health Plans Inc.(Anthem BCBS),CT,37802725.1,25538509.66,25341838.53,654579.0,464639.0,280767787.0,281199270.2,428.9288030932859,429.58797975492644,39.01516800875066,-0.6591766616405152,Anthem Health Plans Inc(Anthem BCBS),CT,20499214.04,24193391.03,14278900.63,638612.0,458553.0,281630564.5,310504939.2,441.004184857159,486.2184537716172,37.88433513620164,-45.214268914458216
655,85947.0,All Savers Insurance Company,TX,40096514.7,-28130267.1,21102.91,953930.0,549.0,281305981.7,373952212.7,294.8916395332991,392.01221546654364,-29.48881689432139,-97.12057593324454,All Savers Insurance Company,TX,35653296.37,36327886.59,-51719.18,1348917.0,273.0,472330276.7,605952712.2,350.15518130470593,449.21423052715625,26.931150389534718,-99.05904922245031
656,61589.0,"Blue Cross of Idaho Health Service, Inc.",ID,38715261.37,-5152221.99,2750572.03,1019070.0,499500.0,290413107.0,366301108.4,284.97856575112604,359.4464643253162,-5.055807736465601,-74.46789857419014,Blue Cross of Idaho,ID,14007899.33,11963363.34,3125581.67,849414.0,431058.0,286519235.8,305279675.4,337.31400212381715,359.4003341126941,14.08425495694679,-22.086331988876964
657,33653.0,Maine Community Health Options,ME,40987289.61,2738773.24,-3768993.96,688724.0,48898.0,291354380.0,339462243.3,423.0350329014235,492.88574712076246,3.976590390345044,-69.85071421933895,Maine Community Health Options,ME,17217074.37,5309414.63,-1592009.09,650462.0,128401.0,269816122.0,315546943.0,414.8068941767544,485.1120326783117,8.16252852587853,-70.30513850155734
658,29678.0,Blue Cross and Blue Shield of Nebraska,NE,32361756.58,13541049.63,3977257.76,847755.0,361056.0,295502067.0,336088448.0,348.5701258028558,396.4452559996697,15.972833696056055,-47.87513019681393,Blue Cross and Blue Shield of Nebraska,NE,18276356.34,13703605.42,-3814395.91,872585.0,457235.0,298157742.0,346867208.0,341.6947827432285,397.5168126887352,15.704608055375694,-55.8220299455067
659,36239.0,Anthem Health Plans of KY(Anthem BCBS),KY,15230315.39,3129303.34,4368115.21,1020298.0,809561.0,297745092.3,253014028.1,291.8216955242488,247.98051951488682,3.0670483917443727,43.84117600936199,Anthem Health Plans of KY(Anthem BCBS),KY,18494891.83,6598201.98,7952464.11,1383489.0,745083.0,478743071.9,425408047.3,346.0403891176583,307.48928780785394,4.7692478798168985,38.55110130980438
660,42690.0,"Blue Cross and Blue Shield of Massachusetts HMO Blue, Inc.",MA,35245952.75,,,592588.0,2375271.0,304248807.0,331241353.0,513.4238408472665,558.9741152368931,,-45.550274389626566,"Blue Cross and Blue Shield of Massachusetts HMO Blue, Inc.",MA,17178148.51,,,539291.0,2416357.0,290846328.0,339128386.0,539.3124083287131,628.8411748017304,,-89.5287664730173
661,29276.0,Community Insurance Company(Anthem BCBS),OH,19003555.17,19027175.55,14407578.76,941870.0,3304314.0,313395095.8,251590989.9,332.73710363425954,267.1185937549768,20.201488050367885,65.61850987928273,Community Insurance Company(Anthem BCBS),OH,16021049.52,23234667.9,18149090.71,906565.0,2937225.0,336684023.9,288594174.3,371.3843176164974,318.338094124525,25.62934582738138,53.0462234919724
662,62662.0,Time Insurance Company,FL,76121282.95,35074237.06,-112612.6,778753.0,2514.0,316317240.0,490160774.0,406.18429720334944,629.4175097880843,45.03897520780016,-223.23321258473487,,,,,,,,,,,,,
663,68781.0,Select Health,UT,45753380.6,29815302.0,2775857.47,1430842.0,1402554.0,333665717.5,492765465.8,233.19536154236457,344.3884550495443,20.83759213106688,-111.19309350717973,SelectHealth,UT,32012506.7,22409549.17,-995925.57,1849312.0,1474420.0,509597215.4,702984108.0,275.56043296101467,380.1327780277206,12.11777632438442,-104.5723450667059
664,32673.0,"Humana Health Plan of Texas, Inc.",TX,51295201.04,-26986914.17,-2173306.64,1147557.0,1418824.0,335404567.6,396706517.0,292.27704384183096,345.6965684493232,-23.516839834535453,-53.419524607492235,"Humana Health Plan of Texas, Inc.",TX,14209617.01,23973511.28,-10567282.01,568737.0,976052.0,185523115.2,227329575.8,326.2019443081776,399.7094892718427,42.15219210285246,-73.50754496366511
665,32753.0,Healthy Alliance Life Co(Anthem BCBS),MO,19470609.22,7298221.08,5340341.52,1037701.0,1093732.0,337688912.1,277405688.6,325.4202434998136,267.32718634751245,7.033067405736334,58.09305715230113,Healthy Alliance Life Co(Anthem BCBS),MO,13135205.16,-2324559.37,2366744.33,1093488.0,1008598.0,406461787.7,332851974.2,371.7112466712026,304.3947205639202,-2.1258206491520713,67.31652610728241
666,80627.0,Medical Mutual of Ohio,OH,28206438.29,6545046.13,4026922.8,1180859.0,2665189.0,346011949.3,348902504.4,293.01715894954435,295.46499997036057,5.542614427294029,-2.447841020816213,Medical Mutual of Ohio,OH,18051088.44,7611488.99,9611713.69,1094601.0,2420973.0,369339159.2,371252404.8,337.4189857308736,339.16687889011615,6.95366529904504,-1.747893159242551
667,26065.0,Blue Cross and Blue Shield of South Carolina,SC,26799911.31,8615922.98,2446555.38,1019835.0,805213.0,355349837.0,335721470.0,348.4385581981399,329.19194771703263,8.44834995857173,19.24661048110727,Blue Cross and Blue Shield of South Carolina,SC,23566473.38,-13226650.55,5890942.63,1645277.0,798195.0,640755819.4,640628072.5,389.4516360466961,389.37399143123014,-8.039163344531042,0.07764461546594248
668,39424.0,"Moda Health Plan, Inc.",OR,62768010.24,-10916304.04,-1070895.13,1155876.0,210844.0,358676896.0,485000522.0,310.30741705857724,419.59563309559155,-9.444182628586457,-109.28821603701431,Moda Health Plan Inc,OR,21536686.44,33462328.92,-972379.63,652354.0,172012.0,256991904.0,338079047.2,393.9454713238518,518.2447677181408,51.29474015641814,-124.299296394289
669,80519.0,"Empire HealthChoice HMO, Inc.",NY,40523011.28,31931835.18,1170127.82,869392.0,70270.0,370877634.4,351976595.8,426.59425713602144,404.85373203342107,36.728926859230356,21.740525102600373,"Empire HealthChoice HMO, Inc.",NY,25247614.68,36682245.97,659191.77,734880.0,62745.0,358456700.6,390195765.3,487.77582816242113,530.9652804539517,49.91596719192249,-43.18945229153053
670,49046.0,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,31999615.68,-15389290.74,2806937.56,1329937.0,1292437.0,388444221.1,358677256.3,292.07715936920323,269.6949226166352,-11.571443414236915,22.38223675256802,"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,31779370.22,-26403372.35,1830323.65,1510064.0,688675.0,551320906.2,520906806.4,365.09770857394125,344.95677428241453,-17.48493596960129,20.14093429152672
671,56346.0,"Coventry Health Care of the Carolinas, Inc.",NC,38747450.73,-47680707.29,-9400776.79,1258611.0,418066.0,398670798.6,394678419.4,316.75457992977977,313.5825281997376,-37.883593334239094,3.172051730042142,"Coventry Health Care of the Carolinas, Inc.",NC,34304.97,464269.47,-5608555.46,,,,,,,,
672,71644.0,Freelancers Health Service Corporation d/b/a Health Republic I f N Y k,NY,51763635.04,-37496765.22,-153842015.4,1358859.0,681644.0,413183595.4,597117146.0,304.06657011507446,439.4253899779153,-27.594301704591867,-135.35881986284085,,,,,,,,,,,,,
673,49831.0,Premera Blue Cross,WA,60171189.8,18747955.38,-16440582.27,1100658.0,1667756.0,418268282.0,462242211.0,380.0165737222643,419.9689740137263,17.033406725794933,-39.95240029146203,Premera Blue Cross,WA,32382313.37,48645541.56,-3250387.15,1101801.0,1814747.0,454395716.0,519514520.0,412.4117839791396,471.51393037399674,44.15093248236297,-59.10214639485713
674,72160.0,Wellmark Inc.,IA,15298546.8,16573829.24,3724624.74,1505991.0,1180164.0,466896242.0,470969260.0,310.02591781756996,312.73046120461544,11.005264467051928,-2.704543387045476,"Wellmark, Inc",IA,10380245.12,18333352.61,4987083.29,1261457.0,1275866.0,442903170.0,439553282.0,351.10445302535084,348.44888252235313,14.533474077990768,2.655570502997705
675,30252.0,"Health Options, Inc.",FL,49987278.15,81745567.9,-4176090.84,1110889.0,496403.0,481493023.5,549283125.5,433.43036387973956,494.4536542354817,73.58572089560704,-61.02329035574212,"Health Options, Inc.",FL,38308523.89,-6728057.44,-14039797.34,2717429.0,576529.0,1038344661.0,1055850578.0,382.1055346800229,388.5476227713769,-2.4758907923629283,-6.44208809135398
676,33871.0,"Keystone Health Plan East, Inc.",PA,49296370.95,-12386830.58,-4106693.9,1291544.0,1448425.0,482068666.0,469929005.0,373.2498977967456,363.85055793685694,-9.590715128559307,9.399339859888642,Keystone Health Plan East,PA,23860951.77,-53397058.27,-10258625.79,1592335.0,1418378.0,573518907.0,502166813.0,360.1747791764924,315.36505383603327,-33.533809324043,44.809725340459124
677,98185.0,Blue Care Network of Michigan,MI,46831049.28,-40004463.16,2178690.19,1596397.0,859012.0,519788391.0,452587896.8,325.60095703011217,283.50585524778614,-25.059219705374037,42.095101782326026,Blue Care Network of Michigan,MI,19430303.42,-58286413.44,-19902786.04,1508670.0,849304.0,525672869.2,443706331.6,348.4346273207527,294.1042982229381,-38.6343026904492,54.33032909781463
678,44240.0,Coventry Health and Life,MO,31011926.25,-20980901.39,-233857.65,1752758.0,360569.0,534928354.9,554088580.7,305.19236249385256,316.12383495040393,-11.970221439582646,-10.931472456551376,Coventry Health and Life,MO,12224324.59,-4108462.62,-25221.44,1195467.0,280485.0,462009094.1,493023312.0,386.4674592439608,412.4106411971221,-3.4367009879821024,-25.943181953161343
679,17575.0,Anthem Ins Companies Inc.(Anthem BCBS),IN,57453698.83,-13429318.84,6782799.4,1348881.0,1731779.0,538041022.9,494138475.3,398.8795326644826,366.3321488700634,-9.955895916689464,32.547383794419204,Anthem Ins Companies Inc(Anthem BCBS),IN,24145897.47,23453648.5,11000596.02,936386.0,1118153.0,394474929.9,395473402.1,421.273844226633,422.3401482935456,25.04698756709306,-1.0663040669126076
680,53901.0,"Blue Cross Blue Shield of Arizona, Inc.",AZ,51821293.19,20131634.31,-837227.17,1857597.0,534916.0,542138872.7,597086526.7,291.84956301070685,321.42952787929784,10.837460606364028,-29.57996486859099,Blue Cross Blue Shield of Arizona,AZ,27506938.31,29716531.05,-1968495.77,1672386.0,566367.0,566217459.2,551785277.1,338.5686433634341,329.93894776684334,17.768942726140974,8.62969559659075
681,28137.0,"CareFirst Blue Choice, Inc.",MD,59885149.52,-16434375.57,6517475.95,1994245.0,1797148.0,542184203.8,550886744.5,271.87442054511854,276.23824780806774,-8.240900977562937,-4.363827262949201,CareFirst BlueChoice,MD,30916285.31,-9848840.41,-6824378.98,1953448.0,1772790.0,595957605.8,620150404.6,305.0798412857675,317.46450614503175,-5.04177250175075,-12.384664859264262
682,97176.0,Louisiana Health Service & Indemnity Company,LA,59752232.01,67544981.11,7830648.73,1471589.0,1880339.0,545121264.0,646659307.0,370.43037424172104,439.4292883406984,45.899351727962085,-68.99891409897737,Louisiana Health Service & Indemnity Company,LA,27115074.86,102587361.7,9158699.82,1035653.0,1318564.0,461204220.0,554404207.0,445.32697727906935,535.3184966393184,99.05572783548158,-89.99151936024901
683,68398.0,"United Healthcare of Florida, Inc.",FL,75479361.88,14572435.15,-4380861.24,1434483.0,753362.0,550885456.1,697124928.4,384.030661987629,485.97643081165825,10.158667024983915,-101.94576882402924,"UnitedHealthcare of Florida, Inc.",FL,35522703.08,93698886.73,-6990459.62,1050397.0,859545.0,474737313.1,609487747.2,451.95989049854484,580.2451332210584,89.2033076351132,-128.28524272251354
684,87571.0,Blue Cross Blue Shield of Oklahoma,OK,84233897.4,-4417436.82,4443491.14,2028437.0,1475972.0,563366273.0,783660741.0,277.7341731589396,386.3372345308235,-2.1777540145442034,-108.60306137188388,Blue Cross Blue Shield of Oklahoma,OK,34729150.38,-3948818.13,9258058.89,2028674.0,1565060.0,710450871.0,793783820.4,350.20455282613176,391.2820987502181,-1.9465020648955917,-41.07754592408634
685,54172.0,"Molina Healthcare of Florida, Inc.",FL,19021408.95,-218903904.1,,1722261.0,,586687204.0,333655952.1,340.649416087341,193.7313520424605,-127.10263084398937,146.91806404488054,"Molina Healthcare of Florida, Inc.",FL,25476629.62,-252569063.1,,2589371.0,,868088165.0,664080390.0,335.25059367699725,256.4639790899025,-97.54070123593722,78.78661458709473
686,15560.0,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,79301872.92,84043000.54,11876518.15,1553522.0,2089156.0,627863417.5,680168155.8,404.1548285122451,437.8233174683075,54.09836522430967,-33.66848895606239,Blue Cross Blue Shield of Michigan Mutual Insurance Company,MI,45860204.98,117279775.3,27642465.18,1363121.0,2130923.0,609751133.1,678988028.2,447.31988803635187,498.1128074470279,86.03768506244127,-50.79291941067601
687,88380.0,"Health Keepers, Inc.",VA,77211953.05,-13597420.4,-2356689.22,2282806.0,598828.0,743404018.1,688877488.6,325.65361143259656,301.76786314737217,-5.956450263403899,23.885748285224395,"HealthKeepers, Inc(Anthem BCBS)",VA,49181314.31,22279438.04,765174.64,2325167.0,705645.0,841526146.6,857737862.5,361.9207336935369,368.8930139211506,9.581865749857966,-6.972280227613737
688,49316.0,"BCBSM, INC.",MN,125759129.4,29086945.86,15764245.94,2462520.0,1392389.0,782721397.0,1073087950.0,317.85382331920147,435.768217110927,11.811861775741923,-117.91439379172556,BCBSMN INC,MN,53825959.36,109756214.5,18652345.56,1239218.0,1302566.0,543956372.0,745732721.0,438.95131607190984,601.7768633121856,88.56893177794383,-162.82554724027574
689,33709.0,Highmark Inc.,PA,106807043.5,-46784130.23,-7096865.07,2659756.0,286085.0,792882593.0,1082562250.0,298.1035076149842,407.0156247415176,-17.589632368533053,-108.91211712653342,Highmark Inc.,PA,8120535.88,-3929579.78,-2657961.99,552745.0,247667.0,167251940.0,185011072.0,302.58426580068567,334.7132439008946,-7.109209092800477,-32.12897810020894
690,57451.0,"Coventry Health Care of Florida, Inc.",FL,56919893.68,-110567546.0,973155.25,2827355.0,128894.0,798433547.1,727386476.9,282.39593086117594,257.2674732744915,-39.10635417200882,25.12845758668442,"Coventry Health Care of Florida, Inc.",FL,28788522.6,-112203006.2,-13019.42,2554014.0,66394.0,866170700.0,721852379.9,339.14093658061387,282.6344647680083,-43.93202472656767,56.50647181260558
691,46944.0,Blue Cross and Blue Shield of Alabama,AL,96845673.52,13434646.95,1891994.1,2535110.0,2748598.0,803165836.0,1033752425.0,316.81695705511794,407.77418928567204,5.2994335354284425,-90.9572322305541,Blue Cross and Blue Shield of Alabama,AL,48065429.7,24939398.79,2294842.22,2156818.0,2537700.0,846364917.0,973600832.0,392.4136932277086,451.40611400683787,11.563052047043376,-58.99242077912925
692,14002.0,BlueCross BlueShield of Tennessee,TN,125248680.0,22571330.93,5242633.55,2916902.0,2375943.0,856845692.0,1134323885.0,293.75196424151375,388.8796692518295,7.738117677590814,-95.12770501031576,BlueCross BlueShield of Tennessee,TN,67460123.57,40053163.35,6915643.83,2648394.0,2184913.0,983115944.0,1143858370.0,371.21211723029126,431.9064195131087,15.123566716281642,-60.69430228281743
693,67138.0,"Health Net of California, Inc.",CA,41900195.93,-125635855.9,-9525637.47,2736915.0,1788573.0,895993865.0,681419303.0,327.37365427863125,248.97349862893074,-45.904186246193255,78.40015564970051,"Health Net of California, Inc.",CA,24670172.12,-53862013.99,-41807057.69,2083374.0,1456517.0,732748701.6,608224981.5,351.71251133977864,291.9422924064522,-25.8532620595246,59.77021893332642
694,91661.0,"Horizon Healthcare Services, Inc.",NJ,85563520.22,-62882998.27,36636642.31,2105500.0,3205623.0,938578431.0,702371782.0,445.77460508192826,333.589067679886,-29.866064246022326,112.18553740204226,"Horizon Healthcare Services, Inc.",NJ,50155766.06,-84325185.2,26681850.74,2466929.0,2849028.0,1150123086.0,966427849.0,466.2165331876191,391.75341041432483,-34.18225056335225,74.46312277329429
695,75293.0,Arkansas Blue Cross and Blue Shield,AR,64811130.09,8441174.73,1078908.44,3088102.0,801647.0,942571978.7,1148724126.0,305.22695775592905,371.9838677608447,2.733450750655257,-66.75691000491565,USAble Mutual Insurance Company,AR,37164216.31,-1661548.73,1799059.63,3252818.0,555833.0,1119572863.0,1346911505.0,344.18552252231757,414.0752741161663,-0.5108028577067638,-69.88975159384876
696,93332.0,"Humana Employers Health Plan of Georgia, Inc.",GA,213566269.9,68541368.02,-2579052.1,3442073.0,1307376.0,1157687890.0,1574761849.0,336.3344966826677,457.50390796476427,19.9128164975002,-121.16941128209658,"Humana Employers Health Plan of Georgia, Inc.",GA,91484441.32,143941804.7,-6580193.74,2245359.0,1059874.0,895686097.9,1304791602.0,398.90551929557813,581.1060066563966,64.10636548543016,-182.2004873608185
697,35783.0,"Humana Medical Plan, Inc.",FL,136834264.8,-135056370.8,-11511826.07,3470273.0,851617.0,1188746061.0,1144224614.0,342.55116557112365,329.7217867297472,-38.918082467863485,12.829378841376467,"Humana Medical Plan, Inc.",FL,73556881.87,-1588085.51,-8475356.54,2637265.0,556617.0,1022259090.0,1117504369.0,387.62092167453784,423.7360936424667,-0.602171382094708,-36.11517196792886
698,36096.0,Blue Cross Blue Shield of Illinois,IL,283514429.0,23056950.67,10877027.26,6478135.0,4030984.0,2068327690.0,2620797653.0,319.2782629568541,404.5605182664455,3.5591957669915804,-85.28225530959139,Blue Cross Blue Shield of Illinois,IL,108205116.6,36348043.52,6244224.14,4887859.0,4399041.0,1823781516.0,1870843246.0,373.12482131747254,382.753112559098,7.436393627557588,-9.628291241625448
699,16842.0,Blue Cross and Blue Shield of Florida,FL,203698387.5,368933330.5,8102147.17,6204216.0,2084681.0,2399215803.0,2407327473.0,386.70732982217254,388.0147746306705,59.46493972808168,-1.3074448084979622,Blue Cross Blue Shield of FL Inc.,FL,126761966.5,464434259.9,24467625.0,7012969.0,1913642.0,2855099437.0,3072017634.0,407.1170765192317,438.04808405683815,66.22505530824391,-30.931007537606433
700,11512.0,Blue Cross and Blue Shield of NC,NC,222234005.6,67566338.19,15759733.78,6595736.0,1960188.0,2458601688.0,2480964788.0,372.75623038884515,376.14676936736095,10.243942175672283,-3.3905389785157922,Blue Cross Blue Shield of North Carolina,NC,94120592.05,150165052.9,20320343.9,5019015.0,1792683.0,2240222009.0,2208536078.0,446.3469443705588,440.03376718340155,29.919227756840737,6.313177187157237
701,70285.0,CA Physician's Service dba Blue Shield of CA,CA,282147399.1,181516599.0,19822043.9,6984408.0,2367193.0,2658951422.0,2638243806.0,380.6981811486385,377.73334633371934,25.988830978946247,2.964834814919186,CA Physician's Service dba Blue Shield of CA,CA,200597192.9,265442825.1,105943814.6,8342490.0,5418248.0,3331546180.0,3407583852.0,399.3467394027443,408.46124502396765,31.818177198893856,-9.114505621223373
702,27603.0,Blue Cross of California (Anthem BC),CA,324481782.2,-26380560.05,98210694.17,7358067.0,3947887.0,2764613657.0,2568707977.0,375.7255345731426,349.10092242976316,-3.5852568412328947,26.624612143379466,Blue Cross of California(Anthem BC),CA,210252593.5,49496966.88,216503893.6,7425788.0,4829405.0,2934404826.0,2952584864.0,395.16409921748374,397.6123293581772,6.665550764444124,-2.448230140693454
703,40513.0,"Kaiser Foundation Health Plan, Inc.",CA,193662847.0,-82078859.73,-86677086.3,7551901.0,8079938.0,2864002080.0,2536678058.0,379.2425350914955,335.8992733088,-10.868635556795567,43.34326178269549,"Kaiser Foundation Health Plan, Inc.",CA,99483995.87,-182807948.2,-254946663.8,7386281.0,9839547.0,2899936689.0,2664433592.0,392.61120569336583,360.72735277739906,-24.749660647895737,31.88385291596677
704,33602.0,Blue Cross Blue Shield of Texas,TX,636984705.0,38571557.86,11386899.21,11485974.0,8594675.0,3682739521.0,4792483100.0,320.62927541016546,417.24655653930614,3.3581442775336248,-96.61728112914068,Blue Cross Blue Shield of Texas,TX,135693228.9,59463978.57,40787445.1,7787815.0,6530077.0,2648723458.0,2656789701.0,340.11124532362413,341.1469970717075,7.635515041125142,-1.0357517480833849
